continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Most,Some,Less than half,Half,All,None,Few,More than half,Many,-0.395,-0.281666667,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,317,1,339,ratio51_15_18_13.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Some,None,Less than half,Most,Half,Many,Few,0.373333333,-0.028333333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,None,Many,Less than half,All,Half,Few,More than half,-0.479166667,0.310833333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,258,1,339,ratio34_6_14_14.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Some,Half,None,All,Most,Many,Less than half,-0.4375,-0.0625,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,19,1,339,ratio12_6_18_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,Some,Most,Few,More than half,All,Many,-0.108333333,-0.09,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,310,1,339,ratio51_10_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Half,Many,All,None,Few,Less than half,Most,-0.103333333,-0.078333333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Some,All,Many,More than half,Half,Less than half,None,-0.103333333,-0.078333333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,318,1,339,ratio51_15_18_18.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,None,Most,Many,More than half,Some,Half,-0.104166667,-0.070833333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,211,1,339,ratio31_9_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,None,Few,Some,Less than half,Many,Half,More than half,-0.033333333,-0.264166667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Less than half,Some,None,Few,More than half,Half,Most,-0.099166667,-0.215833333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,180,1,339,ratio23_2_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Less than half,Half,Few,All,Most,Some,Many,-0.048333333,-0.078333333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Most,None,All,Few,Half,Many,Less than half,0.084166667,-0.01,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Half,Few,Less than half,Most,All,Many,0.4875,0.285,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,0.303333333,-0.39,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,More than half,Most,None,Few,Half,Many,0.0425,0,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,177,1,339,ratio21_12_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,Half,Few,Some,Many,None,All,0.4625,0.309166667,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,195,1,339,ratio23_8_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,None,Most,All,Many,Half,Some,Less than half,0.0525,0.255833333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Half,More than half,Less than half,Many,None,Few,All,0,0.384166667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Half,Less than half,Some,Few,Most,All,0.44,0.264166667,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Most,Some,Less than half,All,Few,None,Many,-0.4975,0.238333333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,86,1,339,ratio13_2_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Many,Most,All,Less than half,More than half,Half,Few,-0.005,0.29,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,262,1,339,ratio41_4_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,Few,Less than half,Half,Most,None,More than half,-0.1075,0.323333333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,134,1,339,ratio15_3_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,None,Half,Most,Many,All,Some,Few,-0.443333333,0.285,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,41,1,339,ratioX0_4_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,More than half,Some,Most,Many,None,Few,All,0.076666667,-0.041666667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Half,All,Few,Most,Many,Some,-0.071666667,0.005833333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,266,1,339,ratio41_8_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,More than half,Less than half,Few,Many,Half,None,Some,0.4275,-0.280833333,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,More than half,None,Few,Some,Half,Most,Less than half,-0.55,-0.049166667,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Less than half,Most,Some,Few,All,Half,Many,-0.0625,0.313333333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,316,1,339,ratio51_15_18_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,More than half,Some,Less than half,All,Most,None,Few,0.003333333,0.3025,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Few,Some,Half,Many,All,Most,None,0.3925,0.265,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Most,Some,Few,More than half,Half,Many,None,-0.031666667,-0.055,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,106,1,339,ratio14_2_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,None,Half,All,Many,Few,More than half,Less than half,0.395,-0.079166667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Many,Few,Less than half,None,Most,Some,All,-0.515833333,0.254166667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,326,1,339,ratio91_9_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Most,None,Few,Some,More than half,All,Many,0.409166667,-0.073333333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,None,Less than half,Some,Most,All,More than half,Half,0.510833333,-0.0325,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Half,Few,Many,Most,None,Some,Less than half,-0.449166667,0.010833333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,5,1,339,ratio12_2_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,Half,Some,All,Many,None,Few,-0.420833333,-0.2575,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Most,None,Less than half,All,Some,Half,Many,-0.416666667,0.290833333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,More than half,All,Few,Many,Less than half,None,Half,0.0125,-0.044166667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Few,Some,None,Less than half,Half,All,Many,0.449166667,-0.251666667,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,None,Less than half,Many,Some,Few,Half,All,-0.484166667,0.225,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Some,Many,Half,Less than half,Most,None,All,0.531666667,-0.319166667,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Few,Half,More than half,Some,Most,Less than half,-0.3875,-0.021666667,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Many,More than half,Some,All,Most,Few,Half,0.455,0.2825,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h28.53.618,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
