continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Few,All,More than half,Most,Some,None,Many,Half,Less than half,-0.019444431,0.302777761,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,Less than half,All,None,More than half,Many,Half,-0.487962957,-7.4558E-09,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,None,Half,Few,Most,Less than half,More than half,Some,-0.506481476,0.295370367,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,All,Half,More than half,None,Many,Most,-0.495370365,0.003703696,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Most,None,Few,Some,Half,More than half,Many,-0.495370365,0.003703696,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,91,1,339,ratio13_3_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,Few,Some,More than half,All,Less than half,Most,-0.506481476,0.299074071,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Many,More than half,None,Most,Few,Half,All,0.012962976,-0.300000012,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,Less than half,Half,Few,Some,Most,None,0.014814828,-0.312037106,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,80,1,339,ratio13_1_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,None,Less than half,Half,All,Most,Some,More than half,-0.471296262,-0.277777789,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,223,1,339,ratio32_3_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Half,Less than half,All,Many,None,Most,Few,-0.529629624,-0.008333341,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,15,1,339,ratio12_5_15_5.png,0.372222241,-0.399074087,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,15,1,339,ratio12_5_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,All,More than half,Few,Half,Less than half,Some,-0.002216051,0.021883649,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Most,More than half,None,Many,Less than half,Some,Half,0.516343514,-0.299445995,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Some,All,More than half,Most,None,Less than half,Few,-0.489750684,0.286703598,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,78,1,339,ratio0Y_0_19_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,All,Less than half,Half,None,Some,Few,Most,0.505263181,0.030747882,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,None,Few,All,Half,More than half,Most,Some,-0.455401653,0.288919648,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,281,1,339,ratio43_4_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Some,More than half,Most,Many,Half,None,All,-0.019944515,-0.009141282,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,172,1,339,ratio21_8_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Many,Half,Some,None,Most,More than half,Less than half,-0.506371183,-0.278393363,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Some,More than half,None,Many,All,Most,Few,0.003324116,0.317728529,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,All,Many,Half,Some,Most,Less than half,Few,0.530748081,-0.025761781,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,292,1,339,ratio43_8_14_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Half,Most,More than half,Less than half,Some,Few,None,-0.481994451,-0.307202228,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Less than half,Half,Most,None,Some,All,Many,0.481994483,-0.300554029,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,All,More than half,Some,Most,Half,Few,Many,0.435457086,-0.016897515,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Half,Many,None,Most,More than half,Few,Some,0.422160687,0.250138484,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,More than half,All,None,Few,Most,Half,Less than half,-0.50193905,-0.263988999,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,110,1,339,ratio14_3_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Less than half,Most,All,Few,None,Some,Half,0.459833818,-0.33157896,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,5,1,339,ratio12_2_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Half,Less than half,More than half,Most,All,Some,Many,-0.490858717,0.282271448,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,52,1,339,ratioX0_13_13_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Most,Few,Less than half,Half,None,All,Many,0.074238244,-0.009141282,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,126,1,339,ratio15_2_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Few,Some,All,Half,Most,None,More than half,0.514127583,0.010803317,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Less than half,Few,None,More than half,Many,Most,Half,0.437673153,-0.044598346,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Few,Many,None,Some,All,Less than half,Most,-0.563988878,-0.008033282,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,Most,Half,Many,Few,None,All,-0.489750684,0.007479217,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,67,1,339,ratio0Y_0_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Few,Less than half,All,Some,More than half,Many,Half,0.534072046,0.311080313,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Less than half,Many,All,Few,Half,None,Most,0.021052648,-0.265096964,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,129,1,339,ratio15_2_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,All,Most,Few,Less than half,Some,More than half,Half,0.021052648,0.235734017,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,None,Less than half,Half,More than half,Some,All,Few,-0.469806085,0.243490284,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,Few,More than half,Less than half,All,Some,None,0.008864282,0.007479217,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,239,1,339,ratio32_12_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,More than half,Less than half,None,Many,Half,Some,Most,-0.022160649,0.259002766,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Less than half,Many,Half,None,Few,Some,Most,-0.439889187,0.286703598,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Some,Most,Half,All,Few,Many,0.519667749,-0.054570645,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,Half,Some,Most,All,More than half,Many,-0.469806085,0.311080313,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Some,None,Less than half,Most,Many,Few,More than half,-0.570637112,-0.350415525,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,All,Many,More than half,Half,Some,Most,None,0.475346419,-0.002493116,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Many,Most,Few,None,Some,More than half,All,0.444321352,0.311080313,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,All,Many,None,More than half,Half,Few,0.489750716,-0.32160666,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,35,1,339,ratio11_8_16_10.png,0.418836587,-0.459002784,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,Most,Many,Half,Some,More than half,None,0.577285343,-0.302770163,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,19,1,339,ratio12_6_18_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,More than half,Less than half,All,Few,Most,Some,Half,0.036565113,0.027423816,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,More than half,Many,Most,Some,All,Half,-0.050969514,0.243490284,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,173,1,339,ratio21_8_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,Half,Many,Most,None,All,Few,0.386703758,0.267867033,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Most,Many,Some,Less than half,Half,Few,-0.01883655,0.259002766,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Few,Some,Less than half,Half,More than half,Many,All,-0.044321314,0.006371184,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,22,1,339,ratio11_3_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Many,None,All,Half,Less than half,Most,Some,0.567313044,0.286703598,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Few,Most,Half,All,More than half,Some,Many,-0.50193905,-0.338227159,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,210,1,339,ratio31_9_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,Many,Some,Most,All,None,More than half,0.036565113,0.309972296,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,307,1,339,ratio51_10_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Many,Half,Some,More than half,Less than half,All,0.554016645,-0.309418295,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Few,More than half,Less than half,Many,Half,All,Most,-0.509695283,-0.288365663,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Some,All,Half,Less than half,More than half,Few,0.479778416,-0.32160666,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.34.905,Experiment_English,3.2.4,Win32,60,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
