continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Less than half,Many,None,All,More than half,Some,Few,Half,Most,-0.47468316,0.021150174,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Some,None,More than half,Most,Half,Many,Less than half,0.020321181,-0.050802951,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Many,More than half,None,Some,Less than half,Half,Few,0.033541667,0.289240451,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,All,Most,Less than half,Few,Many,Half,More than half,0.053142361,0.336744792,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Some,Less than half,Many,More than half,All,Half,Most,-0.422903646,0.046228299,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Many,Half,More than half,All,Less than half,Most,Some,0.541467014,0.01187066,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Less than half,Most,None,Few,More than half,All,Many,0.519092882,0.015052083,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Half,All,Some,None,More than half,Few,0.443880208,0.223302951,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,All,Most,More than half,Half,Few,None,Some,0.095837674,-0.312591146,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,None,All,Many,Some,Few,Half,More than half,-0.041996528,0.254136285,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Less than half,Many,None,More than half,Few,All,Most,-0.012573785,-0.020043403,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Few,More than half,Some,Many,Half,None,All,-0.077430556,0.271762153,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,None,More than half,Some,All,Less than half,Few,-0.559075521,0.066579861,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Some,Most,Few,Many,Half,All,0.107165799,0.068020833,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,210,1,339,ratio31_9_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Half,Some,Many,Less than half,All,Few,More than half,-0.410950521,-0.046844618,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Most,Less than half,More than half,All,Many,Few,Half,0.050924479,-0.024045139,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,218,1,339,ratio31_15_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Some,Less than half,None,Half,All,More than half,Few,-0.432356771,-0.315086806,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Many,Few,Less than half,All,None,Most,0.516141493,-0.06515625,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Most,Few,Half,More than half,Some,None,Less than half,0.048789063,0.261263021,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Some,Few,Half,Most,Many,None,Less than half,0.017669271,-0.324856771,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,312,1,339,ratio51_10_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Most,Half,More than half,Many,Less than half,All,-0.444717882,-0.010425347,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,96,1,339,ratio13_5_20_1.png,0.351002604,-0.396892361,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Half,Many,Less than half,All,Some,Most,More than half,0.096002604,0.306692708,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,Many,None,Most,Some,All,Half,-0.436019965,0.278537326,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,More than half,Many,All,Most,Few,Some,None,-0.454231771,0.258133681,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Some,Many,Most,More than half,Less than half,All,None,0.565911458,0.274188368,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,More than half,Some,Less than half,Most,Few,Many,None,0.533628472,-0.270334201,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Few,Less than half,Some,Many,More than half,All,None,0.036015625,-0.015638021,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,None,Some,Most,More than half,Less than half,Few,Half,0.003072917,-0.377148437,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,233,1,339,ratio32_9_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Many,More than half,All,Most,Less than half,Few,Half,0.441545139,-0.300273438,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,301,1,339,ratio51_5_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,All,Some,Most,Many,Less than half,More than half,Half,0.10796875,-0.36046875,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,220,1,339,ratio32_3_5_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,More than half,All,Half,None,Less than half,Some,Most,-0.463615451,0.264114583,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,0,1,339,ratio12_1_3_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Some,Most,All,Many,Less than half,Few,More than half,0.54703125,0.242265625,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,43,1,339,ratioX0_6_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Few,None,Less than half,Many,Half,Some,Most,-0.433220486,-0.000104167,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,247,1,339,ratio34_3_7_12.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Most,Half,Some,Less than half,Few,More than half,0.034657118,-0.002573785,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,213,1,339,ratio31_12_16_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,More than half,Half,All,Less than half,Some,Few,None,-0.020907118,-0.295377604,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,125,1,339,ratio15_1_6_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Few,More than half,All,Less than half,Most,Half,Many,-0.471957465,0.303702257,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,306,1,339,ratio51_5_6_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Half,Few,All,None,Some,Most,More than half,-0.486028646,-0.002109375,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,303,1,339,ratio51_5_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,More than half,Less than half,All,Few,None,Most,Some,-0.469739583,0.340130208,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,None,Half,Most,Few,Less than half,Some,Many,0.023168403,-0.033233507,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,278,1,339,ratio41_16_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Some,More than half,All,Most,None,Many,Half,-0.461944444,-0.341284722,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Half,More than half,Some,Less than half,None,Many,All,-0.431731771,0.328940972,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,None,Less than half,More than half,Few,All,Most,Some,-0.385381944,0.000898438,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Few,More than half,Many,Some,Half,Less than half,None,-0.03859809,-0.035338542,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,195,1,339,ratio23_8_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,All,Less than half,Few,Half,Many,None,Most,0.00780816,-0.036167535,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Half,Most,Many,All,More than half,Few,Some,-0.3925,0.222452257,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,272,1,339,ratio41_12_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,All,Many,Some,Half,Most,Less than half,Few,-0.464270833,0.296675347,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,More than half,Many,Most,None,All,Half,-0.489301215,-0.287013889,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,37,1,339,ratio11_9_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,All,More than half,Many,Half,Less than half,Some,Most,-0.528359375,-0.291432292,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Less than half,Many,More than half,Few,None,Most,Half,0.542912326,0.259144965,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,199,1,339,ratio23_8_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,Few,Some,Most,More than half,Many,Less than half,0.097686632,0.274396701,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,Half,Less than half,None,All,More than half,Some,0.420755208,-0.041189236,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,211,1,339,ratio31_9_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Some,All,Many,Half,Few,Most,None,-0.445959201,0.288294271,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,85,1,339,ratio13_2_8_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,All,Few,Some,Many,Half,None,More than half,-0.40718316,-0.307456597,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,All,None,Some,Few,Many,More than half,Most,0.079322917,0.02968316,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,172,1,339,ratio21_8_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Some,More than half,Few,Less than half,Half,None,All,0.13671441,0.279800347,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,225,1,339,ratio32_6_10_4.png,0.381944444,-0.399244792,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,225,1,339,ratio32_6_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Many,All,Few,Most,Half,None,Less than half,-0.028480903,-0.292955729,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,177,1,339,ratio21_12_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,Most,Less than half,Half,More than half,All,None,0.129418403,0.229027778,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Less than half,Some,Most,All,Few,Half,Many,0.489322917,0.24125,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Half,All,Many,None,Most,Less than half,Some,0.417065972,0.313680556,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Less than half,All,Some,Most,None,More than half,0.475303819,0.2803125,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Less than half,Half,Many,Few,Some,None,Most,-0.401206597,0.270724826,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Half,None,Some,More than half,All,Most,Less than half,-0.422929687,0.271497396,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,54,1,339,ratioX0_15_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,All,Few,More than half,Half,Less than half,None,Many,0.441983507,-0.324965278,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Few,Most,Some,More than half,Half,All,Many,0.106080729,-0.073576389,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,93,1,339,ratio13_4_16_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Few,Most,None,More than half,Half,Less than half,Some,-0.387695313,-0.344600694,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Many,All,Less than half,None,Few,Half,-0.466857639,0.331354167,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h38.15.681,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,70,1,339,ratio0Y_0_12_5.png,,,,,,,,,,,,
