continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,More than half,None,Less than half,Many,Half,All,Some,Few,Most,0.494791667,-0.272135417,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Some,All,More than half,Less than half,Few,Half,Most,-0.015625,0.309895833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,57,1,339,ratioX0_18_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,More than half,Few,Half,Some,None,All,Less than half,-0.00390625,0.299479167,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Half,Most,Some,None,Few,Many,Less than half,0.513020833,0.26953125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Most,Few,Some,All,Less than half,None,Many,-0.036458333,0.272135417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,112,1,339,ratio14_3_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Less than half,None,All,Half,Few,Most,Some,0.006510417,0.04296875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Few,More than half,All,Less than half,None,Half,Some,-0.393229167,-0.03125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,289,1,339,ratio43_4_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Few,Many,Most,Some,Half,More than half,-0.028645833,-0.315104167,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,269,1,339,ratio41_8_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Most,Some,All,More than half,None,Less than half,0.055989583,0.235677083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,239,1,339,ratio32_12_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Many,Most,Half,Some,More than half,Less than half,All,0.41015625,-0.022135417,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,All,Most,Less than half,Few,Half,None,Many,0.041666667,-0.052083333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,194,1,339,ratio23_6_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Many,None,More than half,Most,Less than half,All,Some,0.61328125,-0.024739583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,86,1,339,ratio13_2_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Many,More than half,Half,Few,Less than half,All,Most,0.096354167,0.286458333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,170,1,339,ratio21_6_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Half,Few,Most,Many,More than half,Some,None,0.634114583,-0.372395833,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,39,1,339,ratio11_10_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,Some,Many,Few,All,Less than half,None,-0.04296875,-0.033854167,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,178,1,339,ratio21_12_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Half,Some,None,Few,Less than half,All,-0.5703125,0.278645833,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,Few,Half,None,Some,All,More than half,0.0390625,-0.05859375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,228,1,339,ratio32_6_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Half,Less than half,Many,Most,Few,Some,-0.114583333,0.329427083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Half,None,Most,All,More than half,Some,Many,0.5,0.2734375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,None,Half,More than half,Less than half,Many,Some,Most,-0.061197917,0.298177083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Less than half,Some,Few,None,Many,Most,Half,-0.572916667,0,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,277,1,339,ratio41_16_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,All,Half,Less than half,Some,Many,Most,Few,0.407552083,-0.338541667,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,Few,None,All,Half,More than half,Many,-0.514322917,0.2421875,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Some,Many,All,Most,Few,Half,-0.419270833,0.072916667,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,None,Some,Few,Many,All,Less than half,More than half,-0.131510417,-0.057291667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,All,Few,None,Many,More than half,Less than half,-0.131510417,-0.057291667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,153,1,339,ratio19_2_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Most,None,Less than half,More than half,All,Half,Few,0.002604167,-0.256510417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,233,1,339,ratio32_9_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Half,Most,Many,All,Less than half,More than half,0.583333333,0.236979167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,158,1,339,ratio19_2_20_17.png,0.359375,-0.376302083,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Less than half,Most,Few,More than half,Some,None,Many,0.09375,-0.02734375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,241,1,339,ratio34_3_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,Half,Few,None,Many,Some,More than half,0.040364583,0.259114583,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,285,1,339,ratio43_4_7_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,Some,Half,Many,All,Few,None,0.4921875,-0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,298,1,339,ratio43_8_14_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,All,Half,More than half,Many,Few,Less than half,Some,0.46484375,-0.05859375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,162,1,339,ratio21_2_3_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Many,Few,Some,All,Half,None,Most,0.46484375,-0.05859375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Many,All,Less than half,Most,More than half,Half,Few,-0.44140625,-0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,None,All,Half,Few,Most,Some,0.466145833,0.2734375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,166,1,339,ratio21_6_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,All,None,Most,More than half,Few,Some,Less than half,0.0234375,-0.364583333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,283,1,339,ratio43_4_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,None,All,More than half,Most,Half,Less than half,Few,0.52734375,-0.04296875,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,167,1,339,ratio21_6_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Few,None,Most,Many,Half,All,Some,0.453125,0.21484375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,223,1,339,ratio32_3_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Half,More than half,Many,Less than half,All,Some,Most,0.052083333,-0.298177083,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Some,More than half,Many,All,Less than half,Half,-0.403645833,-0.2734375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,22,1,339,ratio11_3_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,None,Most,Some,More than half,Half,Many,All,0.09375,0.296875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Less than half,None,Some,All,Few,More than half,Most,-0.434895833,-0.25390625,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Most,Less than half,Many,None,Some,More than half,Few,-0.092447917,-0.053385417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,17,1,339,ratio12_6_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,None,Few,All,Less than half,Half,Many,Some,-0.5078125,-0.317708333,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Half,More than half,Some,Many,All,Few,None,-0.455729167,0.26171875,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Few,Many,None,More than half,Less than half,Some,Most,-0.434895833,-0.26171875,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Less than half,Half,Few,Many,Some,None,-0.014322917,-0.01171875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Less than half,Many,Few,None,Most,All,-0.47265625,-0.3125,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,59,1,339,ratioX0_20_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,All,Half,Few,Many,None,Some,0.466145833,-0.266927083,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Some,None,All,Less than half,More than half,Many,Most,0.096354167,-0.291666667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,All,Most,Many,None,More than half,Less than half,0.102864583,-0.079427083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,261,1,339,ratio41_4_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Less than half,Many,Most,Some,More than half,Half,None,0.100260417,0.251302083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,171,1,339,ratio21_8_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Half,None,Less than half,Some,All,Few,Many,-0.481770833,-0.30859375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,293,1,339,ratio43_8_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,More than half,All,Half,None,Some,Many,Less than half,-0.436197917,0.381510417,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Few,Some,Many,Most,None,Less than half,More than half,0.09765625,0.28515625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Half,Most,More than half,Few,Many,All,None,0.458333333,-0.013020833,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,Some,Few,None,All,More than half,Less than half,0.09765625,-0.04296875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,107,1,339,ratio14_2_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Some,Few,None,More than half,Many,Half,Most,-0.376302083,0.247395833,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,219,1,339,ratio31_15_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,Many,Half,More than half,None,Some,Less than half,0.07421875,0.31640625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,316,1,339,ratio51_15_18_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Half,Some,All,Most,Less than half,Few,-0.466145833,-0.044270833,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Less than half,Most,Some,All,Many,Half,0.473958333,-0.29296875,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,154,1,339,ratio19_2_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Some,More than half,All,Half,Many,Few,Most,0.473958333,-0.29296875,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,11,1,339,ratio12_4_12_7.png,0.2421875,-0.404947917,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,None,Many,Some,Most,Half,Less than half,All,0.5078125,-0.083333333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Some,Half,Many,More than half,Less than half,All,0.5078125,-0.083333333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,141,1,339,ratio19_1_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,More than half,Few,Some,Less than half,Many,Most,-0.524739583,-0.03125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Most,Less than half,Half,More than half,Few,Many,None,0.014322917,0.279947917,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,All,None,Some,Many,More than half,Less than half,Most,0.532552083,0.33203125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,145,1,339,ratio19_1_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,None,All,Many,Few,Half,Most,Less than half,0.532552083,0.33203125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,None,Less than half,All,Some,More than half,Most,Half,0.49609375,-0.295572917,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,73,1,339,ratio0Y_0_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,All,None,Some,Few,More than half,Less than half,0.584635417,0.27734375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,300,1,339,ratio51_5_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,All,Few,Many,Less than half,Some,Most,-0.032552083,0.002604167,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Many,Few,Half,Most,Some,All,None,-0.001302083,-0.2890625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,315,1,339,ratio51_15_18_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Many,Some,All,Few,Half,Most,None,-0.001302083,-0.2890625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,None,All,Some,Few,Many,Less than half,Half,-0.001302083,-0.2890625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,137,1,339,ratio15_3_18_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,More than half,All,Some,Most,Half,None,Less than half,0.505208333,-0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.44.161,Experiment_English,3.2.4,Win32,60,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
