continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Less than half,All,Some,Few,None,Many,More than half,Half,Most,0.413650174,0.285907118,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Less than half,Few,All,Half,Most,None,-0.414548611,-0.021762153,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Many,Less than half,Most,More than half,Some,Few,All,0.044730903,-0.001236979,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Many,Less than half,All,Most,Some,Half,0.419522569,-0.334006076,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,82,1,339,ratio13_1_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,All,More than half,Some,Half,None,Most,Many,-0.485177951,-0.286822917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,173,1,339,ratio21_8_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,None,Half,Many,Few,More than half,All,0.438324653,-0.28671875,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Few,Most,Half,More than half,Many,Less than half,None,-0.528359375,-0.342539062,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,73,1,339,ratio0Y_0_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Few,Many,Most,All,None,Less than half,0.03952691,-0.276835938,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Half,Many,Most,More than half,Few,Less than half,All,-0.426037326,0.273233507,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,145,1,339,ratio19_1_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,None,Half,More than half,All,Some,Most,Less than half,-0.046341146,-0.278602431,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,54,1,339,ratioX0_15_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Few,Some,Most,All,None,Many,Half,0.51531684,0.016297743,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.41.311,Experiment_English,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
