continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,More than half,Few,Half,Some,Many,All,None,Less than half,Most,0.484375,-0.024739583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,107,1,339,ratio14_2_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,None,Most,All,Some,Few,More than half,Half,-0.6171875,0.28515625,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Few,Half,Many,Less than half,Some,Most,-0.537760417,0.018229167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,None,Half,More than half,Few,Some,Less than half,All,-0.072916667,-0.029947917,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,34,1,339,ratio11_8_16_8.png,0.3828125,-0.391927083,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Some,Most,Few,None,Half,More than half,Many,-0.48046875,0.303385417,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Some,Few,Half,Less than half,More than half,None,Most,0.565104167,0.302083333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,49,1,339,ratioX0_11_11_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,All,Less than half,Half,More than half,Most,Few,Some,-0.020833333,-0.325520833,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Few,Half,None,Many,Less than half,Some,-0.432291667,0.006510417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,253,1,339,ratio34_6_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Many,Half,Few,Some,All,None,More than half,0.459635417,0.002604167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Some,None,More than half,Few,Most,Many,Less than half,-0.388020833,0.311197917,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,160,1,339,ratio21_2_3_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Half,Some,More than half,None,Most,All,Many,0.606770833,-0.07421875,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Some,Few,Most,Less than half,Many,Half,0.548177083,-0.014322917,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Few,Less than half,Many,Some,More than half,Half,Most,0.546875,-0.33203125,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Less than half,More than half,Half,None,Some,All,Few,-0.4765625,-0.34375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Half,Many,None,Few,Most,All,Some,0.557291667,0.311197917,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,224,1,339,ratio32_3_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Some,Half,Less than half,Most,All,Few,0.611979167,0.016927083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,228,1,339,ratio32_6_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,More than half,Less than half,Most,Many,None,Few,Half,0.584635417,0.328125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,59,1,339,ratioX0_20_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Some,Many,Less than half,None,More than half,Most,Few,-0.442708333,-0.2578125,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Many,Few,Most,Some,Half,Less than half,0.484375,-0.287760417,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,170,1,339,ratio21_6_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,All,More than half,Few,Most,Many,Half,Some,0.010416667,0.307291667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,166,1,339,ratio21_6_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Few,All,More than half,None,Half,Most,Less than half,0.509114583,-0.052083333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,All,Some,Most,More than half,Half,Few,Many,-0.098958333,0.0234375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,268,1,339,ratio41_8_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Few,All,Some,Many,Less than half,More than half,None,0.634114583,-0.28515625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,More than half,Half,Less than half,Most,All,Some,Many,0.09375,-0.27734375,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,None,Some,Many,Half,Most,Less than half,Few,-0.44140625,-0.014322917,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Few,None,Some,All,Less than half,Half,0.502604167,-0.018229167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Some,Many,More than half,Few,Half,Most,Less than half,-0.006510417,-0.3046875,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,Few,Most,Less than half,Some,Many,All,0.041666667,0.013020833,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,214,1,339,ratio31_12_16_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,Many,Most,Half,All,More than half,Some,0.084635417,0.026041667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,Half,More than half,Less than half,Some,Many,Most,-0.001302083,-0.34765625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,186,1,339,ratio23_4_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,None,Half,All,More than half,Few,Most,Less than half,-0.55859375,0.299479167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Many,Most,All,Some,More than half,Less than half,None,0.5,0.278645833,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,137,1,339,ratio15_3_18_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Half,None,All,Few,Most,More than half,Many,-0.0078125,-0.303385417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,132,1,339,ratio15_2_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,Many,More than half,All,None,Less than half,Half,-0.442708333,-0.045572917,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,6,1,339,ratio12_3_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Less than half,None,Few,Some,Many,Half,All,0.154947917,0.27734375,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,61,1,339,ratio0Y_0_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,More than half,All,Less than half,Half,Few,Many,None,-0.421875,0.27734375,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,None,Many,Less than half,Half,All,Some,Few,0.43359375,-0.033854167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,318,1,339,ratio51_15_18_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,More than half,Many,Some,Less than half,None,All,Half,0.013020833,0.002604167,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,143,1,339,ratio19_1_10_9.png,0.411458333,-0.4296875,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,143,1,339,ratio19_1_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Less than half,Most,Some,Many,None,Half,All,-0.088541667,0.283854167,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Most,Many,More than half,Half,Less than half,All,Some,0.615885417,0.3125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,129,1,339,ratio15_2_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Half,None,More than half,Most,Many,Some,Less than half,-0.005208333,-0.309895833,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Some,Less than half,Many,Half,None,All,Few,0.01953125,0.298177083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,17,1,339,ratio12_6_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Less than half,More than half,Some,Few,All,None,Many,0.03515625,0.317708333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,285,1,339,ratio43_4_7_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Few,Some,More than half,Half,Many,Less than half,None,0.014322917,0.360677083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,149,1,339,ratio19_1_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Some,None,More than half,All,Half,Few,-0.458333333,0.252604167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,47,1,339,ratioX0_9_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,All,None,Half,More than half,Less than half,Most,Few,-0.427083333,-0.009114583,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,More than half,Less than half,Many,Most,Some,Half,0.58984375,-0.346354167,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,91,1,339,ratio13_3_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Few,Most,Some,Many,Less than half,More than half,All,-0.48046875,0.2890625,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,None,All,Less than half,More than half,Many,Few,Half,-0.57421875,0.0234375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,All,More than half,Less than half,Half,Most,Many,-0.483072917,0.046875,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Few,Most,Half,More than half,Many,All,Some,0.587239583,-0.04296875,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Some,Less than half,Half,Many,All,Most,Few,-0.51953125,0.0234375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Half,Many,More than half,None,Less than half,Few,All,0.598958333,-0.065104167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Few,All,None,Half,Some,Many,Less than half,-0.5234375,0.2890625,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Most,Half,More than half,Some,Few,Less than half,Many,0.502604167,-0.263020833,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,262,1,339,ratio41_4_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,All,Most,Many,Some,Few,Half,Less than half,-0.63671875,0.361979167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Most,Many,Some,Half,Less than half,Few,0.020833333,0.334635417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,177,1,339,ratio21_12_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,Few,Less than half,More than half,Many,None,Some,0.44140625,0.002604167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Half,Most,Less than half,Some,All,None,Few,0.00390625,0.27734375,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Few,Less than half,Most,All,Many,Half,-0.587239583,0.036458333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,273,1,339,ratio41_12_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Many,Half,More than half,Most,None,Few,Some,0.075520833,-0.296875,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,278,1,339,ratio41_16_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Half,Many,Few,All,More than half,Some,None,0.078125,-0.048177083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Most,Half,All,More than half,Few,None,Some,0.532552083,-0.326822917,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Many,Most,Some,Half,None,Few,Less than half,-0.4609375,-0.032552083,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,None,Most,Some,Few,More than half,All,Many,0.044270833,0.290364583,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,337,1,339,ratio91_18_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,Few,Half,All,Many,None,Some,0.057291667,0.3046875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,152,1,339,ratio19_2_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Many,Half,Some,None,More than half,Few,Most,-0.506510417,-0.282552083,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Many,Less than half,More than half,Few,Half,None,Some,0.118489583,-0.337239583,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,113,1,339,ratio14_3_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Some,All,Less than half,Few,Many,More than half,Most,-0.528645833,-0.299479167,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Few,Less than half,Many,All,More than half,Some,Most,0.440104167,0.299479167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,Many,None,Half,Few,More than half,Most,0.60546875,-0.040364583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,More than half,None,Many,Less than half,Some,Most,Half,-0.587239583,0.305989583,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,199,1,339,ratio23_8_20_8.png,0.2890625,-0.411458333,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,199,1,339,ratio23_8_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,All,Less than half,More than half,Half,Some,Few,0.083333333,-0.0078125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Some,More than half,Less than half,Many,None,All,Few,0.497395833,-0.055989583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,276,1,339,ratio41_16_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Most,None,Many,Less than half,More than half,Few,All,-0.489583333,0.342447917,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,163,1,339,ratio21_4_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Less than half,All,More than half,Most,Few,None,Many,-0.401041667,0.006510417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,All,Half,Few,None,Less than half,Many,0.575520833,-0.036458333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h05.58.551,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
