continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,None,Half,All,Most,Less than half,Some,Many,More than half,Few,0.061111111,0.01,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,All,Half,Many,Most,None,Less than half,0.404444444,-0.047777778,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,270,1,339,ratio41_12_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,All,Half,Many,More than half,Less than half,None,-0.443333333,-0.276666667,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Some,Few,Many,Most,None,All,More than half,0.104444444,-0.364444444,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,More than half,Half,All,Less than half,Some,Many,Few,-0.076666667,0.261111111,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,284,1,339,ratio43_4_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Half,Few,Less than half,More than half,All,Many,Most,0.111111111,-0.065555556,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,195,1,339,ratio23_8_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Most,Half,Few,Less than half,All,Some,0.46,-0.263333333,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Most,All,More than half,Less than half,None,Some,Many,-0.394444444,0.217777778,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Less than half,Half,Most,Many,All,Few,Some,0.108888889,-0.014444444,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,51,1,339,ratioX0_12_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Few,Half,Less than half,None,Many,All,Some,0.002222222,-0.058888889,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,More than half,Less than half,Half,Some,All,Few,-0.42,-0.273333333,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,None,All,Half,Many,Most,Few,-0.42,-0.273333333,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,None,Half,More than half,Few,Most,All,Some,-0.42,-0.273333333,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,91,1,339,ratio13_3_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Most,Less than half,Some,All,More than half,Many,None,-0.367777778,0.214444444,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,All,Some,Few,Less than half,Half,None,-0.488888889,-0.247777778,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Few,Less than half,None,Half,Many,Some,More than half,0.393333333,-0.256666667,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,87,1,339,ratio13_2_8_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Less than half,Most,Few,All,More than half,Many,Some,0.356666667,0.083333333,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Half,Most,Many,Less than half,More than half,None,Some,-0.544444444,-0.373333333,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Half,None,Less than half,Some,Many,Most,All,-0.488888889,0.014444444,1,0,0,QQQ8,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,None,Half,Many,Less than half,Most,Some,More than half,-0.402222222,-0.006666667,1,0,0,QQQ8,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,86,1,339,ratio13_2_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Less than half,More than half,Most,None,All,Many,Few,-0.438888889,0.244444444,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,160,1,339,ratio21_2_3_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Half,More than half,All,Most,Few,None,Less than half,0.026666667,0.238888889,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,38,1,339,ratio11_10_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Many,None,Few,More than half,Half,Some,Most,-0.473333333,0.281111111,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Most,All,More than half,Less than half,Few,Many,Some,-0.048888889,0.241111111,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,55,1,339,ratioX0_16_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Half,All,Many,Few,None,Less than half,-0.412222222,0.253333333,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,246,1,339,ratio34_3_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Some,Most,Many,Less than half,Half,None,All,0.346666667,-0.068888889,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,All,Most,Some,More than half,Less than half,Many,None,0.046666667,-0.285555556,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,335,1,339,ratio91_18_20_11.png,0.215555556,-0.381111111,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Less than half,Half,All,None,Many,Most,More than half,0.63,0.295555556,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Half,More than half,Most,Many,Some,Few,None,-0.578888889,-0.278888889,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Few,Less than half,Half,Some,None,All,More than half,0.573333333,-0.278888889,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Half,None,All,Some,More than half,Most,Few,-0.452222222,-0.3,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Few,All,Less than half,Some,Half,Most,None,-0.448888889,0.252222222,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,16,1,339,ratio12_5_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Many,Less than half,Few,Half,Some,Most,All,0.052222222,-0.007777778,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,145,1,339,ratio19_1_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,All,Most,More than half,Half,Many,None,-0.513333333,-0.337777778,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,144,1,339,ratio19_1_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,None,Half,Few,More than half,Most,All,Less than half,0.052222222,-0.038888889,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,Less than half,Some,Most,Many,Half,More than half,0.42,0.267777778,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,More than half,Half,Less than half,Some,Many,Most,0.386666667,-0.268888889,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,134,1,339,ratio15_3_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,Half,Less than half,None,Some,All,More than half,0.006666667,-0.336666667,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,All,Most,Some,Many,Less than half,Few,Half,0.415555556,-0.022222222,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Less than half,None,Some,Few,All,Many,More than half,-0.595555556,-0.321111111,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,312,1,339,ratio51_10_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,Half,Most,None,Less than half,All,More than half,-0.004444444,0.288888889,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Less than half,Few,Many,Some,None,All,Half,0.462222222,0.314444444,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Less than half,Some,Few,All,Many,None,Half,-0.361111111,-0.284444444,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,More than half,None,Half,Most,All,Many,Less than half,0.098888889,-0.326666667,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,Few,Most,None,Some,Half,All,0.002222222,-0.061111111,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,300,1,339,ratio51_5_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Many,None,More than half,All,Some,Most,Less than half,0.435555556,0.323333333,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Most,Few,All,Half,None,Many,More than half,-0.023333333,0.253333333,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,None,Some,Most,Less than half,Few,Many,Half,-0.453333333,0.246666667,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Many,Less than half,More than half,None,Few,All,Half,-0.354444444,-0.307777778,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,185,1,339,ratio23_4_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,Half,More than half,Few,Most,None,Less than half,-0.101111111,-0.371111111,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,More than half,Half,All,None,Less than half,Many,Few,-0.44,-0.276666667,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,214,1,339,ratio31_12_16_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Less than half,Some,All,None,Most,Many,Few,-0.382222222,-0.24,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,205,1,339,ratio31_6_8_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Few,Most,Less than half,None,Half,All,Some,0.451111111,-0.242222222,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Few,Less than half,None,All,Half,Some,-0.025555556,0.288888889,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,245,1,339,ratio34_3_7_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Few,Some,Many,Less than half,Half,All,More than half,0.471111111,-0.213333333,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Many,More than half,Some,All,Few,Most,Half,0.018888889,0.274444444,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Few,Most,Half,None,Many,Some,More than half,0.018888889,0.274444444,1,0,0,QQQ4,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,More than half,Half,Many,Few,All,Most,None,-0.04,-0.23,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,162,1,339,ratio21_2_3_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Many,Half,Few,Most,Some,Less than half,None,0.457777778,-0.024444444,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,197,1,339,ratio23_8_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Half,Less than half,Some,Few,Many,Most,-0.463333333,0.237777778,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Half,Few,None,Less than half,Most,Some,All,0.461111111,0.024444444,1,0,0,QQQ2,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,218,1,339,ratio31_15_20_7.png,0.4,-0.437777778,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,218,1,339,ratio31_15_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,Some,Most,More than half,Many,Few,Less than half,0.475555556,-0.282222222,1,0,0,QQQ3,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,172,1,339,ratio21_8_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,All,Less than half,Many,Some,None,Few,-0.396666667,-0.266666667,1,0,0,QQQ9,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,21,1,339,ratio11_2_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,Many,Few,None,Half,All,Most,-0.42,0.356666667,1,0,0,QQQ7,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,None,More than half,Many,Less than half,Some,Half,-0.402222222,-0.055555556,1,0,0,QQQ8,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,All,Few,Most,None,Some,Less than half,Many,0.107777778,-0.002222222,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,273,1,339,ratio41_12_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Less than half,None,Most,Some,Few,More than half,All,0.107777778,-0.002222222,1,0,0,QQQ5,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Some,None,Half,Most,Many,More than half,Less than half,0.064444444,-0.333333333,1,0,0,QQQ6,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,316,1,339,ratio51_15_18_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Some,Few,Most,More than half,Half,None,All,-0.521111111,0.021111111,1,0,0,QQQ8,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,240,1,339,ratio34_3_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,All,None,Less than half,Some,Few,More than half,0.403333333,0.313333333,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Most,Some,Many,More than half,Half,Few,Less than half,0.495555556,0.344444444,1,0,0,QQQ1,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,265,1,339,ratio41_8_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Most,Half,All,Less than half,Few,None,More than half,-0.561111111,-0.031111111,1,0,0,QQQ8,,,,,,,,English ,2020-07-02_11h00.16.824,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
