continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Some,None,Many,Few,More than half,Most,Half,All,Less than half,-0.054398148,0.305555556,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,154,1,339,ratio19_2_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Many,Most,Less than half,None,Half,More than half,All,-0.425925926,0.273148148,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,All,Half,Few,Most,Some,Less than half,More than half,-0.043981481,0.008101852,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Less than half,Some,Few,Many,Half,All,More than half,-0.043981481,0.008101852,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,Less than half,Half,Most,None,Few,Some,-0.519675926,-0.003472222,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,101,1,339,ratio14_1_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,None,Many,Less than half,All,Most,More than half,-0.502314815,0.011574074,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,319,1,339,ratio51_15_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,More than half,Less than half,Few,Half,Most,Some,All,-0.488425926,0.303240741,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Few,Many,None,Some,More than half,Less than half,All,0.518518519,-0.298611111,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Less than half,Most,Few,All,None,Many,0.555555556,0.059027778,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,37,1,339,ratio11_9_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Few,Most,Less than half,Many,Some,More than half,All,-0.497685185,-0.018518519,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Some,Less than half,Most,None,Many,Half,Few,-0.127314815,0.246527778,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,All,None,Less than half,Half,Few,Many,Most,-0.047453704,0.258101852,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,All,Half,More than half,None,Many,Some,Few,-0.047453704,0.258101852,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,Less than half,Few,All,Many,More than half,Some,-0.028935185,0.018518519,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,107,1,339,ratio14_2_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,Less than half,Some,Half,None,Few,Most,-0.03125,0.011574074,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Some,None,Few,All,More than half,Most,Less than half,-0.03125,0.011574074,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,91,1,339,ratio13_3_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Less than half,Half,Few,Many,Most,All,Some,0.420138889,0.3125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,223,1,339,ratio32_3_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,More than half,All,Few,Half,Some,None,Many,-0.456018519,0.277777778,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Half,More than half,None,Some,All,Most,Less than half,0.480324074,0.012731481,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,None,Half,Many,Few,All,Less than half,Most,0.480324074,0.012731481,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,166,1,339,ratio21_6_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,Most,Half,None,Less than half,More than half,Some,-0.021990741,-0.012731481,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,25,1,339,ratio11_4_8_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,More than half,Few,Some,Half,None,Many,Most,-0.4375,-0.261574074,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Few,Many,Less than half,Half,Some,More than half,All,-0.552083333,0.009259259,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,Few,Many,None,Most,All,Half,0.497685185,-0.030092593,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,186,1,339,ratio23_4_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,Some,Most,More than half,Less than half,Few,Many,0.033564815,-0.025462963,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Some,Less than half,Half,All,None,Few,0.028935185,-0.023148148,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Less than half,More than half,Few,All,Most,Some,Half,0.528935185,-0.302083333,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Half,More than half,None,Less than half,Many,Most,Some,-0.045138889,0.321759259,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,0.385416667,-0.402777778,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Most,Few,Many,Less than half,Half,More than half,Some,0.033564815,-0.313657407,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,92,1,339,ratio13_4_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Some,None,More than half,Most,Half,Many,Less than half,0.010416667,-0.31712963,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,327,1,339,ratio91_9_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,More than half,None,Many,All,Most,Half,Some,0.481481481,-0.011574074,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,132,1,339,ratio15_2_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Less than half,Half,More than half,Most,All,Many,Few,0.008101852,0.297453704,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Few,More than half,Half,Some,None,All,Most,0.445601852,0.002314815,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,29,1,339,ratio11_6_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,Few,All,Many,Some,None,Half,-0.511574074,0.292824074,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Some,More than half,None,All,Half,Many,Few,0.493055556,0.010416667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,All,Most,Less than half,None,More than half,Half,Few,-0.511574074,-0.296296296,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,137,1,339,ratio15_3_18_16.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Less than half,Few,Some,Most,Half,All,None,0.5,0.302083333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,All,Many,Half,Some,Most,Few,0.550925926,-0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Most,Less than half,More than half,Half,Many,Some,Few,-0.059027778,0.270833333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,More than half,Less than half,Many,All,None,Most,Few,-0.471064815,-0.300925926,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,123,1,339,ratio15_1_6_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Half,Most,Few,Less than half,Many,None,More than half,0.515046296,0,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,41,1,339,ratioX0_4_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,None,More than half,Few,Less than half,Half,All,Some,-0.479166667,0.009259259,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,54,1,339,ratioX0_15_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Less than half,More than half,Some,Half,All,None,Many,0.49537037,0.306712963,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,None,Some,Half,Few,Many,Less than half,0.512731481,-0.318287037,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,26,1,339,ratio11_5_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,More than half,Many,Few,None,Most,All,Half,0.484953704,0.289351852,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,116,1,339,ratio14_4_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,All,Few,Many,Some,More than half,Less than half,Most,-0.475694444,-0.300925926,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,268,1,339,ratio41_8_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Few,None,Half,More than half,Less than half,Most,All,0.471064815,-0.006944444,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Many,Most,Less than half,Some,None,All,Half,0.025462963,-0.012731481,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Half,Few,Less than half,All,None,Most,0.50462963,-0.30787037,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,None,Some,More than half,Few,Most,All,Many,-0.496527778,0.005787037,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,46,1,339,ratioX0_9_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Most,Many,Some,Few,Half,All,More than half,0.509259259,-0.00462963,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,Most,All,Some,Few,More than half,None,0.006944444,0.298611111,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Many,Half,Few,Some,None,More than half,Less than half,-0.512731481,-0.290509259,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,251,1,339,ratio34_6_14_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,None,Half,Most,Few,Many,More than half,Less than half,-0.486111111,0.008101852,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,All,Some,Many,Half,None,More than half,Less than half,0.498842593,-0.296296296,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Most,None,All,Some,Less than half,More than half,Few,-0.006944444,0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,59,1,339,ratioX0_20_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,Less than half,None,Many,More than half,Few,All,0.49537037,-0.006944444,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,211,1,339,ratio31_9_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Some,Few,Most,None,Half,Many,All,-0.006944444,0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Some,Most,Few,More than half,Many,Half,All,-0.009259259,0.293981481,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,None,Most,More than half,Few,Half,All,0.002314815,0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,Few,Many,None,Half,Most,More than half,-0.453703704,-0.305555556,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,All,None,Many,Some,Half,Few,Most,-0.479166667,-0.273148148,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,308,1,339,ratio51_10_12_9.png,0.331018519,-0.373842593,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Most,None,Few,All,Half,Less than half,-0.549768519,-0.293981481,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,241,1,339,ratio34_3_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,None,Less than half,Half,More than half,Most,Some,-0.028935185,-0.303240741,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Less than half,Half,All,Many,Some,More than half,Most,-0.503472222,-0.299768519,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,More than half,All,Less than half,Many,None,Half,Most,-0.49537037,-0.288194444,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,More than half,Some,None,Less than half,All,Most,Half,-0.511574074,0.296296296,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Many,Few,Half,All,Most,Less than half,Some,-0.50462963,0.293981481,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,More than half,Less than half,Half,Few,Most,All,Some,-0.010416667,-0.293981481,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,145,1,339,ratio19_1_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,All,More than half,Some,Less than half,Many,Few,Half,-0.513888889,-0.001157407,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,All,Half,More than half,Most,Many,Less than half,None,-0.002314815,-0.299768519,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Most,All,More than half,Many,Half,Some,Less than half,0.513888889,0.302083333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,183,1,339,ratio23_2_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,Half,More than half,All,None,Few,Most,0.5,0.297453704,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,96,1,339,ratio13_5_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Few,Half,Some,All,Less than half,None,More than half,-0.476851852,0,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,None,Less than half,Half,Some,Most,All,More than half,0.542824074,0.275462963,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h09.42.662,Experiment_English,3.2.4,Win32,60,,,1,0,340,153,1,339,ratio19_2_20_8.png,,,,,,,,,,,,
