continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,More than half,Half,Many,Less than half,Some,Most,None,Few,All,0.48828125,-0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,Few,Less than half,Some,None,Many,More than half,-0.364583333,-0.013020833,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,318,1,339,ratio51_15_18_18.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,None,Few,Most,Some,Half,Less than half,More than half,-0.0390625,-0.23828125,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Less than half,More than half,Most,Few,Some,Many,None,0.640625,0.029947917,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,None,Half,All,More than half,Most,Many,0.459635417,-0.345052083,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,181,1,339,ratio23_2_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,Few,Less than half,Many,Some,More than half,None,-0.114583333,-0.34375,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,More than half,Less than half,All,Some,Few,Half,-0.41796875,-0.02734375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Some,Most,More than half,Less than half,Half,Many,Few,-0.430989583,-0.26171875,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,141,1,339,ratio19_1_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Half,Less than half,All,Most,More than half,Few,Some,-0.498697917,-0.2734375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,Few,Less than half,More than half,Some,Half,All,0.390625,-0.055989583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,230,1,339,ratio32_9_15_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Half,Less than half,Few,Many,None,More than half,Most,0.087239583,-0.236979167,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,213,1,339,ratio31_12_16_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Many,All,None,Some,More than half,Half,Few,-0.037760417,-0.244791667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,151,1,339,ratio19_2_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Some,Few,None,More than half,Less than half,All,Half,0.3984375,-0.265625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Many,Few,Half,More than half,Some,Most,Less than half,-0.3671875,-0.247395833,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,111,1,339,ratio14_3_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Few,Many,All,Most,Less than half,Some,None,-0.373697917,-0.248697917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,73,1,339,ratio0Y_0_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Less than half,Most,Many,Few,None,Half,Some,0.407552083,0.283854167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,51,1,339,ratioX0_12_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,All,Few,More than half,None,Half,Many,Less than half,0.0625,0.264322917,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,0.348958333,-0.377604167,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Few,None,All,Less than half,Most,Some,More than half,-0.40625,0.239583333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,More than half,Less than half,Some,All,Few,Half,-0.43359375,-0.342447917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,288,1,339,ratio43_4_7_18.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Half,Less than half,More than half,Some,All,Most,Few,0.373697917,0.080729167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Many,Half,Few,Most,Some,None,All,0.51171875,-0.02734375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,283,1,339,ratio43_4_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Few,Half,Less than half,Many,All,Some,0.05859375,-0.229166667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,135,1,339,ratio15_3_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Less than half,Most,None,More than half,Half,All,Some,-0.376302083,0.29296875,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Some,All,Less than half,Half,Most,Many,-0.37890625,0.29296875,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,Many,Half,None,More than half,Most,Some,0.446614583,0.010416667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,None,Most,Many,Few,Half,All,-0.102864583,-0.03125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Some,Few,Half,More than half,Many,None,Less than half,-0.102864583,-0.03125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Less than half,Few,More than half,Half,Most,Many,Some,-0.102864583,-0.03125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,179,1,339,ratio21_12_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,All,None,Few,Many,Some,Less than half,-0.390625,-0.024739583,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,None,All,Less than half,Half,Few,Many,0.447916667,0.268229167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,122,1,339,ratio15_1_6_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,Half,None,All,Most,More than half,Few,0.509114583,0.036458333,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,None,Most,Some,Half,Less than half,Many,Few,0.08203125,0.25,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,162,1,339,ratio21_2_3_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,All,Less than half,Few,Some,Many,Most,Half,0.647135417,0.270833333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,292,1,339,ratio43_8_14_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,None,Many,More than half,Some,Half,Few,-0.444010417,-0.360677083,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,Less than half,Half,Some,More than half,Many,None,0.381510417,-0.032552083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,275,1,339,ratio41_16_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Half,Some,All,Less than half,Many,More than half,-0.05859375,-0.036458333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Some,All,Most,Less than half,More than half,None,Few,-0.36328125,-0.31640625,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Few,All,Half,Many,Some,Most,More than half,0.494791667,0.287760417,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,110,1,339,ratio14_3_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Few,Most,None,Half,All,Many,Some,0.455729167,-0.259114583,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,All,Less than half,Some,None,More than half,Few,0.455729167,0.263020833,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,None,Many,Few,Half,Some,Most,0.395833333,0.225260417,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,More than half,Half,None,Some,Most,Many,0.03125,0.2265625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,174,1,339,ratio21_10_15_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,None,More than half,Few,Some,Many,Half,All,0.03125,0.2265625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,None,Many,All,Less than half,Some,More than half,Few,-0.38671875,-0.33984375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,183,1,339,ratio23_2_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Half,Less than half,More than half,Some,Many,Few,Most,-0.49609375,-0.326822917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Many,Less than half,Few,Half,Most,Some,-0.408854167,0.234375,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Many,Some,Half,More than half,All,Less than half,Most,0.381510417,-0.018229167,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Most,Less than half,Some,Many,More than half,Half,Few,0.369791667,-0.30078125,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,All,Less than half,More than half,Many,Most,Some,Few,0.1171875,-0.26953125,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,218,1,339,ratio31_15_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Half,Less than half,Most,More than half,Few,All,Many,0.0234375,0.34765625,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Few,None,Less than half,More than half,Most,All,Half,-0.075520833,-0.37890625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,165,1,339,ratio21_4_6_10.png,0.365885417,-0.380208333,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Many,Less than half,All,Few,Half,None,-0.384114583,0.298177083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,143,1,339,ratio19_1_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,More than half,Many,Some,Few,None,Most,Less than half,-0.3671875,-0.084635417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Some,None,More than half,Half,Less than half,Most,Many,-0.50390625,0.376302083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Few,All,Some,None,Many,Less than half,Most,-0.119791667,0.03125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Most,Some,More than half,Less than half,None,All,Half,-0.35546875,-0.264322917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,22,1,339,ratio11_3_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,More than half,Less than half,Most,Some,All,None,Half,-0.1015625,0.23828125,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,87,1,339,ratio13_2_8_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Half,More than half,Some,Less than half,Many,Most,Few,-0.38671875,-0.3671875,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,117,1,339,ratio14_4_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Half,Few,Many,Less than half,Some,Most,None,-0.059895833,0.0078125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,All,None,Some,Half,Less than half,Few,Many,-0.061197917,0.001302083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,None,All,Half,Few,Most,Many,More than half,-0.4765625,0.213541667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.31.994,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
