continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Most,None,Few,Some,More than half,Half,All,Many,Less than half,0.135416667,-0.309895833,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Less than half,Some,Half,More than half,Many,All,Few,0.545572917,0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Few,Most,Some,Many,None,Less than half,Half,-0.040364583,0.325520833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,279,1,339,ratio41_16_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Some,Few,None,More than half,Less than half,All,Many,-0.4921875,0.282552083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,124,1,339,ratio15_1_6_16.png,0.329427083,-0.368489583,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,124,1,339,ratio15_1_6_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Less than half,Half,Few,All,None,Many,0.015625,-0.274739583,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,134,1,339,ratio15_3_18_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Less than half,Some,More than half,Many,All,Most,None,0.016927083,-0.029947917,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Half,Less than half,Few,Many,Some,None,Most,-0.567708333,-0.286458333,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,None,Many,Some,Most,More than half,Half,All,0.037760417,-0.270833333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,160,1,339,ratio21_2_3_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Half,Many,Less than half,All,Most,Few,More than half,-0.485677083,0.005208333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Most,All,Some,Half,Few,Many,-0.015625,0.282552083,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Few,Less than half,Some,Half,Most,All,None,-0.416666667,0.322916667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,205,1,339,ratio31_6_8_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,All,More than half,Some,Less than half,Few,Most,0.475260417,0.266927083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,38,1,339,ratio11_10_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Many,Some,None,Less than half,Half,Most,Few,-0.020833333,-0.315104167,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Most,None,More than half,Many,All,Less than half,Half,0.49609375,-0.001302083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Many,Most,Less than half,Half,Few,All,-0.40625,-0.029947917,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,127,1,339,ratio15_2_12_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,Few,Half,Some,More than half,None,Less than half,-0.438802083,0.244791667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,None,More than half,Some,All,Few,Most,Less than half,-0.088541667,0.287760417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,233,1,339,ratio32_9_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Most,None,All,Less than half,Many,Some,More than half,-0.489583333,-0.326822917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,167,1,339,ratio21_6_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,Half,More than half,Some,Most,Less than half,None,-0.055989583,0.009114583,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,33,1,339,ratio11_7_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,None,Few,Some,More than half,All,Most,-0.055989583,0.009114583,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,Half,Less than half,All,Few,Most,None,-0.51953125,0.028645833,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,Half,All,None,Most,Many,More than half,-0.493489583,-0.28515625,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,288,1,339,ratio43_4_7_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,None,Some,Less than half,Most,Many,All,More than half,0.541666667,0.2890625,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,156,1,339,ratio19_2_20_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Half,Many,None,All,Few,Most,More than half,0.470052083,0.0234375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,1,1,339,ratio12_1_3_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,Some,Less than half,All,Many,Few,Most,0.11328125,-0.010416667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,123,1,339,ratio15_1_6_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,None,All,Few,Most,Less than half,Half,-0.578125,-0.015625,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Most,None,All,Less than half,Half,Few,Some,-0.494791667,0.3359375,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,22,1,339,ratio11_3_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Less than half,More than half,Some,Most,Few,Half,None,-0.01953125,-0.28515625,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Few,Half,All,None,Less than half,Many,More than half,-0.4921875,0.326822917,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Some,Half,More than half,All,Less than half,Few,Many,0.03125,0.005208333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,Most,Many,Less than half,All,More than half,None,0.029947917,-0.303385417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,None,Some,Half,Less than half,All,More than half,-0.467447917,0.317708333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,82,1,339,ratio13_1_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Half,Few,None,More than half,Less than half,Some,Many,-0.4296875,0.329427083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,199,1,339,ratio23_8_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Some,Few,Most,Many,All,Half,0.15234375,-0.296875,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Less than half,Most,Few,Many,Half,Some,More than half,0.459635417,-0.0234375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Some,None,More than half,Few,Half,Less than half,Many,0.524739583,0.255208333,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,47,1,339,ratioX0_9_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,More than half,Some,Most,None,All,Half,-0.39453125,-0.01953125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Few,Some,Half,Many,All,Less than half,0.384114583,-0.291666667,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,271,1,339,ratio41_12_15_6.png,0.34375,-0.407552083,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,None,Half,Few,All,Less than half,Some,Most,-0.4765625,-0.309895833,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,None,More than half,Some,Most,Few,Half,All,-0.052083333,-0.272135417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,276,1,339,ratio41_16_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Many,Few,Some,Half,More than half,All,0.46484375,-0.28515625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Some,More than half,Many,Less than half,Few,Half,All,-0.44921875,-0.052083333,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,236,1,339,ratio32_12_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,None,Many,All,Less than half,Few,Some,-0.455729167,0.315104167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,12,1,339,ratio12_4_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,Few,Less than half,More than half,All,None,Many,-0.141927083,0.05078125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Most,Few,Some,Many,Half,All,-0.0234375,0.325520833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,None,Some,Half,Few,More than half,Many,Less than half,-0.408854167,-0.23046875,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,191,1,339,ratio23_6_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,Half,Some,Few,None,All,More than half,0.640625,-0.311197917,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,None,Few,All,Many,More than half,Some,Less than half,0.524739583,0.330729167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,301,1,339,ratio51_5_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,None,Less than half,Most,Half,All,Some,Many,-0.061197917,0.36328125,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,88,1,339,ratio13_3_12_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Many,Less than half,All,Most,Some,More than half,Half,0.006510417,-0.302083333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Most,None,Many,More than half,Half,Less than half,All,-0.391927083,-0.044270833,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,Many,More than half,Most,All,Less than half,Half,0.4296875,0.2890625,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Less than half,More than half,Half,Few,Most,Some,-0.419270833,0.341145833,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,Most,All,Some,More than half,None,Few,-0.473958333,0.259114583,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Many,None,Few,Less than half,More than half,Half,All,-0.470052083,0.260416667,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,28,1,339,ratio11_5_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Most,None,All,Less than half,Few,Many,-0.084635417,0.028645833,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,73,1,339,ratio0Y_0_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Most,None,More than half,Some,Less than half,Few,All,0.52734375,-0.3203125,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,None,Most,Many,Half,Some,More than half,All,0.462239583,-0.00390625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,2,1,339,ratio12_1_3_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Many,None,Less than half,Some,More than half,Few,Half,-0.51953125,-0.296875,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,More than half,Few,Many,Half,None,Most,All,0.55859375,-0.346354167,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,293,1,339,ratio43_8_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,More than half,Some,Many,Few,Less than half,None,Most,-0.5234375,0.0546875,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Many,Few,Some,Half,More than half,Most,None,-0.5,-0.278645833,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,61,1,339,ratio0Y_0_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Half,None,All,Some,More than half,Few,Less than half,-0.463541667,-0.266927083,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,241,1,339,ratio34_3_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Most,Some,Less than half,All,None,Few,Half,-0.540364583,-0.361979167,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Many,All,More than half,None,Most,Less than half,Few,-0.0234375,0.013020833,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,All,None,More than half,Less than half,Half,Few,Some,0.53125,-0.001302083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,None,Half,Most,Less than half,Few,All,0.028645833,-0.302083333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Many,None,Few,Half,Some,Less than half,More than half,0.4453125,0.015625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,161,1,339,ratio21_2_3_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,More than half,Some,None,Less than half,All,Most,Few,0.440104167,-0.283854167,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,All,Half,Few,Many,Some,Less than half,More than half,0.421875,0.0546875,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,272,1,339,ratio41_12_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Few,Many,Half,All,Some,Most,More than half,-0.020833333,-0.037760417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,All,Many,Less than half,Few,Most,Some,More than half,-0.0390625,-0.037760417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,188,1,339,ratio23_4_10_6.png,0.298177083,-0.404947917,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Most,More than half,Many,Few,None,Less than half,Half,0.540364583,-0.311197917,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,262,1,339,ratio41_4_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Few,Less than half,None,Many,All,Half,0.13671875,0.311197917,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,112,1,339,ratio14_3_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,More than half,None,Many,Some,Most,Few,Half,0.498697917,-0.290364583,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Some,More than half,Most,None,All,Less than half,Few,-0.520833333,-0.295572917,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Many,Some,All,Half,Few,More than half,Less than half,-0.49609375,-0.022135417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h00.58.200,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
