continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Half,All,Most,Some,Few,More than half,Many,None,Less than half,-0.354710102,0.029349963,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Most,All,Few,None,Many,More than half,Some,-0.406419754,-0.323538542,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,15,1,339,ratio12_5_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Half,Some,Many,None,All,Less than half,Most,-0.400179545,-0.021496336,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Less than half,More than half,Few,None,Many,Some,Most,0.497821331,-0.238147338,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,Less than half,All,More than half,Half,Most,None,0.109562874,-0.05072995,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,51,1,339,ratioX0_12_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,All,More than half,Few,Some,Most,Many,None,0.089626471,-0.017899752,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Half,Less than half,Some,Most,None,Many,Few,-0.471086542,-0.068891764,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,All,More than half,Most,Many,Half,None,-0.48440361,0.01384751,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,195,1,339,ratio23_8_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,Many,All,Most,None,Less than half,Half,-0.471125921,-0.327925523,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,257,1,339,ratio34_6_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,Many,Few,None,Half,All,Some,0.045788129,-0.025747736,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,None,Less than half,More than half,Half,Few,Some,All,0.407619317,-0.0658952,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,326,1,339,ratio91_9_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Half,More than half,Less than half,None,Some,All,Few,0.087796291,0.262869497,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,More than half,Half,Many,Most,None,Some,Less than half,0.018133163,0.371053676,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,All,Half,Less than half,Most,Few,More than half,Many,-0.355492314,0.063369155,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,33,1,339,ratio11_7_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Half,All,More than half,None,Some,Most,Few,0.4561855,0.262111902,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Half,More than half,Few,Many,All,Some,Most,-0.050432285,-0.308005492,1,0,0,QQQ6,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,All,Most,None,More than half,Many,Some,Few,-0.374580622,0.227945646,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,Few,Most,Some,Less than half,All,More than half,0.010546923,0.267821292,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Half,Some,More than half,None,Less than half,Most,Many,0.040889581,-0.03997306,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,218,1,339,ratio31_15_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Half,More than half,Few,None,Less than half,Some,Most,0.42270422,-0.057542602,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Few,Most,Some,Less than half,All,More than half,Half,0.552696228,0.281460623,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,More than half,Many,Less than half,All,Half,Some,Most,0.089782715,0.265589476,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,319,1,339,ratio51_15_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Few,Some,Less than half,More than half,All,None,Most,-0.481587887,-0.065288981,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,78,1,339,ratio0Y_0_19_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,All,Many,More than half,Less than half,None,Some,Few,0.006743431,0.034436862,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Half,Few,Many,Less than half,None,Most,All,0.359645844,-0.023431381,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Half,Many,Some,None,Most,Less than half,More than half,-0.485276024,0.256730596,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Less than half,Most,All,Many,Half,Some,Few,-0.391210119,-0.28022631,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,More than half,Most,Many,None,Less than half,Few,Some,0.381871541,0.039033175,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,47,1,339,ratioX0_9_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Most,Some,More than half,Half,Many,All,None,-0.446890513,0.324132442,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,0.315809329,-0.421870788,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Few,More than half,Most,Many,Some,Half,-0.438214223,0.315172474,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,213,1,339,ratio31_12_16_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Most,Some,Few,All,Half,None,More than half,-0.358882944,-0.312498808,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,All,Less than half,None,Many,More than half,Few,Some,-0.51028196,-0.001235565,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,127,1,339,ratio15_2_12_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,All,Some,Many,Few,Half,More than half,None,0.060072502,-0.302343527,1,0,0,QQQ6,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,More than half,Some,Few,Half,None,All,Most,0.438287735,-0.293992043,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,230,1,339,ratio32_9_15_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,More than half,None,Few,Some,Most,Less than half,Many,0.419443766,-0.289393028,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,227,1,339,ratio32_6_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,None,More than half,All,Half,Many,Less than half,Most,0.47009023,0.22233355,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Most,Some,Many,Less than half,All,None,More than half,0.09027338,-0.031794548,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,None,Many,Some,Half,Less than half,Most,All,0.477681319,0.242095629,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,122,1,339,ratio15_1_6_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Less than half,Some,Half,Few,More than half,All,Most,-0.014723221,0.029085239,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,243,1,339,ratio34_3_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Few,None,Less than half,More than half,Many,Most,Some,-0.439118187,0.237511694,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,303,1,339,ratio51_5_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,Most,Less than half,All,None,More than half,Many,0.15177242,0.273589154,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,216,1,339,ratio31_15_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Less than half,None,Some,Most,More than half,Half,Few,0.514380614,-0.293363412,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Some,All,More than half,None,Half,Most,Few,0.101624409,-0.052256346,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,180,1,339,ratio23_2_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,None,All,Many,Half,Few,Some,0.45942084,-0.240393718,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,27,1,339,ratio11_5_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Many,Some,Half,Most,Less than half,Few,More than half,-0.43618381,-0.238838275,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,170,1,339,ratio21_6_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,Many,All,Some,Half,None,Few,-0.005547523,0.273393353,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,318,1,339,ratio51_15_18_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Few,More than half,Some,None,Half,All,-0.472831766,-0.22557497,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Half,All,Few,Less than half,Many,Most,Some,-0.454520067,-0.097148856,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,Less than half,Few,More than half,Some,All,None,-0.379823565,0.063159903,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,52,1,339,ratioX0_13_13_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Half,More than half,Many,Less than half,None,Some,Few,-0.042780399,-0.294346491,1,0,0,QQQ6,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Many,More than half,Half,Less than half,Some,None,Few,-0.004522244,0.288485209,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,More than half,Less than half,Most,None,All,Few,Some,0.453498205,-0.337615967,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,Some,All,More than half,Many,Most,Few,-0.34873422,0.266405284,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Half,Most,Many,More than half,All,Some,Few,-0.477590243,-0.299236774,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,1,1,339,ratio12_1_3_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,None,More than half,Many,Most,All,Half,Few,0.486954689,0.003439943,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Few,All,Some,More than half,Most,Less than half,Many,0.361284018,-0.240646442,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,132,1,339,ratio15_2_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Half,More than half,Some,Less than half,None,All,Many,0.459285736,0.020484646,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,108,1,339,ratio14_2_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Most,Many,Half,Less than half,Few,Some,0.031192462,-0.025857608,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,272,1,339,ratio41_12_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Many,Some,All,Few,Less than half,Most,None,0.408021609,0.297044059,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Some,Many,Half,More than half,Less than half,All,None,0.044560035,-0.014151494,1,0,0,QQQ5,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,22,1,339,ratio11_3_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,More than half,Some,Half,None,Many,Few,-0.433260083,0.232765079,1,0,0,QQQ7,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Many,Most,Less than half,All,Half,More than half,None,0.561529001,0.015791814,1,0,0,QQQ2,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,Most,Half,Few,Many,None,More than half,-0.429492633,-0.032932997,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,65,1,339,ratio0Y_0_8_4.png,0.368242661,-0.394970814,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,65,1,339,ratio0Y_0_8_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,All,Half,More than half,Many,Some,Most,Less than half,-0.426296194,-0.28330334,1,0,0,QQQ9,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,19,1,339,ratio12_6_18_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Half,None,Less than half,All,Few,Most,More than half,-0.566906472,0.086170435,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,302,1,339,ratio51_5_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Half,Some,Less than half,All,Few,Many,More than half,-0.552955508,0.058946888,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,269,1,339,ratio41_8_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Few,Most,Some,All,Half,More than half,Less than half,0.445749442,-0.24322025,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,Half,None,Less than half,Some,More than half,All,0.433676004,0.283087631,1,0,0,QQQ1,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,None,All,Many,Most,Few,Less than half,-0.373583953,-0.002238274,1,0,0,QQQ8,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Most,Half,All,Many,Less than half,Some,0.072321415,-0.318497658,1,0,0,QQQ6,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,55,1,339,ratioX0_16_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,More than half,Many,Less than half,Most,Some,Few,0.009091218,0.318941653,1,0,0,QQQ4,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,296,1,339,ratio43_8_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,None,Few,Some,Less than half,Most,Many,Half,0.46301206,-0.224544843,1,0,0,QQQ3,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,68,1,339,ratio0Y_0_11_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,None,Some,Many,Less than half,Half,All,Few,0.024707317,-0.262071927,1,0,0,QQQ6,,,,,,,,English,2020-07-02_12h33.17.751,Experiment_English,3.2.4,Linux x86_64,60,,,1,0,340,258,1,339,ratio34_6_14_14.png,,,,,,,,,,,,
