continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Less than half,None,Many,More than half,Most,All,Some,Half,Few,0.022222249,0.307407402,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,More than half,Most,All,None,Few,Some,-0.001851825,0.009259245,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,Many,None,Some,Few,Less than half,All,-0.538888878,-0.30462971,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,46,1,339,ratioX0_9_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Many,Most,Less than half,Some,More than half,Few,All,-0.502777766,0.293518512,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,289,1,339,ratio43_4_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Many,Few,More than half,All,Some,Most,None,-0.452777765,-0.328703728,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,67,1,339,ratio0Y_0_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Many,All,Less than half,Some,Half,Most,None,-0.50462959,0.328703699,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,241,1,339,ratio34_3_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Half,Less than half,Many,Few,None,More than half,Most,-0.50462959,-0.30555558,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,266,1,339,ratio41_8_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Few,None,Many,Most,Some,More than half,Less than half,-0.450925913,-0.296296377,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,181,1,339,ratio23_2_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Some,Most,All,Less than half,Half,More than half,None,-0.070370289,-0.271296376,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,81,1,339,ratio13_1_4_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,None,More than half,Many,Most,Less than half,Few,All,0.064814843,0.314814795,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,161,1,339,ratio21_2_3_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,All,More than half,Few,Some,Less than half,Most,None,-0.418518476,0.283333327,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,196,1,339,ratio23_8_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,More than half,Few,Many,Less than half,Most,Half,-0.438888875,-0.30092595,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,21,1,339,ratio11_2_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,None,Many,Less than half,More than half,Few,All,Some,0.421296335,-0.076851869,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,314,1,339,ratio51_15_18_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,None,Few,All,Less than half,Many,Half,Some,-0.029629604,-0.313888913,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,18,1,339,ratio12_6_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Less than half,Some,None,More than half,Most,Many,Half,-0.063888864,0.003703689,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Few,Half,Less than half,All,More than half,Most,Many,0.502777819,0.332407402,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,61,1,339,ratio0Y_0_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Half,None,Most,More than half,All,Many,Some,0.465740781,0.289814794,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,147,1,339,ratio19_1_10_18.png,0.36759263,-0.393518602,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,147,1,339,ratio19_1_10_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Few,More than half,Half,Many,Less than half,None,Most,0.36759263,-0.393518602,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,310,1,339,ratio51_10_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Most,Some,Half,All,Few,Many,-0.470370358,0.054629588,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,None,Some,Most,More than half,All,Many,Few,-0.487962923,-0.268518598,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,15,1,339,ratio12_5_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,All,Half,Few,Most,Many,More than half,Some,-0.489814803,-0.012962978,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,171,1,339,ratio21_8_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Many,All,Few,Less than half,Some,None,Most,0.434259299,-0.011111126,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Less than half,None,Some,Many,All,Few,More than half,-0.469444432,-0.251851931,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,178,1,339,ratio21_12_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Some,Most,Many,Few,More than half,None,All,-0.457407366,0.301851846,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,None,Less than half,All,More than half,Many,Few,Half,-0.461111098,0.237037029,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,More than half,Most,None,Many,Half,Few,All,-0.501851812,0.026851809,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Few,All,Some,More than half,Less than half,Most,None,0.472222263,-0.312037061,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Most,Less than half,More than half,Few,None,Many,All,-0.525925915,-0.275925949,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,45,1,339,ratioX0_8_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Half,Some,Many,Few,Most,All,None,0.425000039,0.000925911,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,287,1,339,ratio43_4_7_17.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Half,Many,Few,Some,Most,None,All,0.477777819,0.241666659,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,293,1,339,ratio43_8_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Some,All,Most,Less than half,Few,Half,0.032407491,-0.283333357,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Many,Most,Half,More than half,None,Some,All,0.044444472,0.261111104,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Half,Few,Some,More than half,Most,Many,None,0.044444472,0.261111104,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Most,Half,None,Less than half,All,Some,Few,0.47962967,0.29629629,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,278,1,339,ratio41_16_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Some,Half,Few,Many,More than half,All,Most,-0.490740701,0.303703684,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,285,1,339,ratio43_4_7_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,More than half,Less than half,Some,Half,Few,None,Most,-0.420370356,0.246296289,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,All,Few,Most,Less than half,Half,None,More than half,-0.051851827,-0.037962979,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Some,Few,All,Many,Most,More than half,None,-0.468518478,0.001851837,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,243,1,339,ratio34_3_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Most,More than half,Some,Few,Less than half,All,Half,-0.412962949,-0.276851932,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,39,1,339,ratio11_10_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Less than half,All,Some,None,Many,More than half,Few,-0.476851811,-0.055555572,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Many,Few,More than half,Less than half,Some,None,Half,0.402777816,0.284259239,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,262,1,339,ratio41_4_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Many,Few,None,All,Less than half,Half,Most,-0.485185145,-0.314814839,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,317,1,339,ratio51_15_18_13.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Most,Less than half,Few,None,All,Half,-0.074999976,-0.082407425,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Some,Half,Less than half,Many,Most,All,-0.435185143,0.020370356,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,210,1,339,ratio31_9_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,All,Some,Few,Most,Many,None,More than half,-0.431481468,0.276851845,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,119,1,339,ratio14_4_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,None,Most,Some,All,Half,More than half,Few,-0.461111098,-0.28703706,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Less than half,None,Half,More than half,Many,Some,All,0.028703731,-0.016666682,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,28,1,339,ratio11_5_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,All,More than half,Many,Half,Most,None,Some,0.001851935,0.262962956,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,268,1,339,ratio41_8_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Few,None,Many,All,Some,Half,Most,0.379629667,0.006481467,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,None,All,Half,Many,More than half,Most,-0.42870369,0.317592573,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Less than half,All,Many,None,Few,Half,Some,0.460185225,-0.01481483,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,0.317592629,-0.37870373,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,All,Many,None,Most,Half,More than half,-0.500925914,0.374999996,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,Some,All,Half,Most,None,Many,0.433333373,0.268518512,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,157,1,339,ratio19_2_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,All,Some,Less than half,Half,None,Few,Many,-0.480555543,0.277777771,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Few,All,Less than half,Most,Half,Some,-0.061111086,-0.36944447,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,80,1,339,ratio13_1_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Few,Half,None,Less than half,Many,Some,More than half,-0.061111086,-0.36944447,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,244,1,339,ratio34_3_7_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Less than half,Few,Most,None,All,Half,-0.495370359,0.282407401,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Less than half,Some,Most,None,All,Half,More than half,-0.082407383,-0.295370394,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,72,1,339,ratio0Y_0_13_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,More than half,Most,Half,None,Some,Few,Many,0.005555582,0.287962957,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,303,1,339,ratio51_5_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,Half,Many,Most,None,Few,All,0.441666706,-0.257407486,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Many,None,Some,Half,More than half,Few,Most,0.461111151,-0.025000016,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Some,More than half,None,All,Most,Half,Few,-0.396296282,-0.01481483,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,Most,Some,Half,None,Less than half,More than half,0.456481522,-0.04907409,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.01.798,Experiment_English,3.2.4,Win32,60,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
