continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,None,All,Half,Many,Most,Few,Less than half,More than half,Some,-0.489042657,-0.012110742,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,293,1,339,ratio43_8_14_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,All,Less than half,Few,None,More than half,Many,0.441753218,0.21280276,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Few,Most,More than half,None,Many,Half,Less than half,-0.479815437,0.320069199,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,More than half,Few,Most,Some,Many,Less than half,None,0.02998857,-0.035178793,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,None,Less than half,Many,Some,Half,All,Most,-0.392156841,-0.30276819,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,272,1,339,ratio41_12_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Half,Many,All,More than half,None,Less than half,Some,0.448673633,-0.005190326,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,154,1,339,ratio19_2_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,All,Less than half,Many,None,Most,Half,More than half,0.448673633,-0.005190326,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,314,1,339,ratio51_15_18_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,All,Less than half,Most,Few,More than half,None,Some,-0.023068018,-0.075547919,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,201,1,339,ratio31_3_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Some,None,Most,Half,Many,Less than half,Few,-0.483275645,-0.264705905,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,Few,Most,All,Less than half,Half,None,-0.063437038,-0.01557095,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,173,1,339,ratio21_8_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Half,Some,Many,None,Less than half,Most,All,0.449827036,0.336216835,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Most,More than half,Less than half,Half,None,Some,All,-0.483275645,0.256632057,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Few,Some,None,Many,Less than half,More than half,All,-0.416378295,-0.273933196,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,40,1,339,ratioX0_3_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Less than half,Half,All,More than half,Few,Some,-0.439446347,-0.064013858,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,135,1,339,ratio15_3_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,More than half,Some,Most,Many,All,Few,Half,-0.054209888,0.049019559,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,More than half,None,Half,All,Most,Less than half,-0.393310244,-0.019031157,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,224,1,339,ratio32_3_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Some,Most,Many,None,Less than half,Half,Few,0.506343762,0.269319468,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,245,1,339,ratio34_3_7_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,All,Most,Few,Some,Many,Less than half,0.487889321,0.243944629,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Few,Most,More than half,All,Half,Some,None,-0.472895021,0.06055362,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,29,1,339,ratio11_6_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,Some,More than half,All,Few,Many,Half,-0.104959531,-0.070934273,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Most,Less than half,Many,Half,None,More than half,All,0.558246878,0.291234134,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Most,All,Few,More than half,Half,Less than half,Many,0.51441758,-0.028258378,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,78,1,339,ratio0Y_0_19_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Few,Most,Some,Less than half,Many,More than half,All,-0.422145308,0.268166083,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Few,Some,None,Half,More than half,Most,Many,-0.512110709,-0.019031157,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,0.412918154,-0.408881297,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,All,Some,Less than half,More than half,Many,Few,Half,-0.366781985,0.090542052,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,156,1,339,ratio19_2_20_14.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Half,All,Many,Most,Some,Less than half,None,0.084198421,-0.320069229,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Some,Many,Less than half,More than half,None,Few,All,-0.423298711,-0.313148813,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,45,1,339,ratioX0_8_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,All,Half,None,Less than half,Most,Few,Many,-0.456747385,0.26701268,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,262,1,339,ratio41_4_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,Some,Many,Most,Few,All,Less than half,0.101499459,-0.009803972,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Less than half,Many,Half,All,Few,Some,None,-0.465974606,0.21510953,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,Few,Half,All,Most,Many,None,0.091118836,0.044405984,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,Less than half,None,More than half,Half,Some,Few,-0.381776218,-0.331603254,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Few,All,None,Most,Some,Many,More than half,-0.426758919,0.305074965,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,None,Many,All,Half,More than half,Most,Less than half,0.399077323,0.311995381,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,All,More than half,Some,Less than half,Most,Few,None,0.442906621,0.256632057,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,238,1,339,ratio32_12_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,None,Less than half,Half,More than half,Many,Some,0.529411813,0.049019559,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,301,1,339,ratio51_5_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,More than half,Few,None,Some,Less than half,Half,Most,0.489042723,0.309688576,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,57,1,339,ratioX0_18_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Half,Less than half,Some,None,Most,Many,More than half,0.004613643,0.279700091,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,28,1,339,ratio11_5_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Half,More than half,Many,All,Less than half,None,Some,0.454440646,-0.06978087,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Half,Some,Few,Less than half,None,More than half,Many,0.448673633,-0.305075066,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,24,1,339,ratio11_4_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Some,Less than half,Many,None,Most,All,Half,-0.001153299,0.235870776,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,250,1,339,ratio34_6_14_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Most,Less than half,All,Some,Half,Few,None,0.047289609,-0.337370267,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,16,1,339,ratio12_5_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,Some,Half,All,Few,Most,None,0.03460211,0.335063415,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,None,Half,More than half,All,Some,Few,-0.442906555,-0.313148813,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,82,1,339,ratio13_1_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Most,More than half,Less than half,All,Many,None,Some,-0.040369057,0.286620507,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,Half,None,Few,Most,Many,All,0.038062318,-0.315455689,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,123,1,339,ratio15_1_6_12.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,Few,Half,Less than half,None,Most,All,0.083045018,0.246251399,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,254,1,339,ratio34_6_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,All,Most,Some,Few,Half,More than half,Many,-0.472895021,-0.042099209,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,180,1,339,ratio23_2_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Less than half,All,Many,None,Half,More than half,Most,-0.472895021,-0.042099209,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,All,More than half,Most,Some,Few,Many,Less than half,0.579008124,0.299307952,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Less than half,Some,Few,Half,Most,More than half,0.508650567,0.054786607,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Less than half,Most,Some,Half,All,Many,Few,0.083045018,0.300461337,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Less than half,All,Many,Half,Few,Some,More than half,-0.407151075,-0.341983877,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,236,1,339,ratio32_12_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Some,All,Many,Half,More than half,Most,Few,-0.056516623,0.028258313,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,316,1,339,ratio51_15_18_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,More than half,All,Some,Most,Less than half,Few,None,-0.056516623,0.028258313,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Less than half,Most,None,Some,More than half,Half,Many,-0.05074968,-0.269319515,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,All,Most,Some,Few,Half,More than half,Less than half,-0.023068018,-0.079008126,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Few,Less than half,Half,Most,More than half,None,Some,-0.023068018,-0.079008126,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,27,1,339,ratio11_5_10_7.png,0.314878935,-0.392733591,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,27,1,339,ratio11_5_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Half,Some,Most,Less than half,Many,More than half,None,-0.029988434,0.307381753,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,256,1,339,ratio34_6_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,More than half,Half,Less than half,None,All,Some,Many,-0.029988434,0.307381753,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,249,1,339,ratio34_3_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Less than half,Few,Most,Half,More than half,All,None,0.021914682,0.26585926,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,None,Less than half,All,More than half,Some,Many,Most,0.450980439,0.348904245,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,None,Most,All,Many,Half,More than half,Less than half,0.430219192,-0.293540969,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,All,More than half,Most,Half,None,Some,Few,-0.536332163,-0.06978087,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Some,None,More than half,Less than half,All,Many,Few,0.03921572,-0.293540969,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Half,Few,Less than half,Most,More than half,None,Some,0.462514464,-0.263552573,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Some,None,All,Half,Few,Less than half,Most,0.411764751,-0.25317195,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Half,Most,Some,None,All,Many,Less than half,0.448673633,-0.040945841,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,None,Many,More than half,Less than half,Half,Few,Most,-0.407151075,-0.309688605,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Half,All,More than half,Few,Less than half,Most,None,0.122260706,-0.288927359,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.28.780,Experiment_English,3.2.4,Win32,60,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
