continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Most,More than half,Many,Half,Less than half,All,Few,Some,None,-0.365740733,0.294444441,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Few,More than half,Half,Many,Some,None,Less than half,0.069444459,-0.036111119,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,8,1,339,ratio12_3_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Half,All,None,Some,Many,Less than half,Few,0.116666682,0.270370353,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,46,1,339,ratioX0_9_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Most,None,Few,Many,Some,All,More than half,0.370370389,-0.270370438,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,326,1,339,ratio91_9_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Some,None,Half,More than half,Most,Many,Less than half,-0.094444433,-0.24259266,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,289,1,339,ratio43_4_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,None,Some,All,More than half,Most,Half,Many,-0.356481474,-0.278703715,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Less than half,Many,More than half,Most,Half,All,None,0.353703722,0.237037033,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,40,1,339,ratioX0_3_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,All,Half,None,Few,Some,Less than half,Many,-0.448148113,-0.311111123,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,315,1,339,ratio51_15_18_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,All,Less than half,Some,Many,None,Few,Most,0.120370385,0.005555548,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,240,1,339,ratio34_3_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Most,None,Some,Few,Less than half,More than half,Half,0.377777797,-0.036111119,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,252,1,339,ratio34_6_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,Many,All,Half,Most,Some,Less than half,None,0.410185205,0.280555552,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,129,1,339,ratio15_2_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Less than half,Many,None,Half,More than half,All,Some,-0.011111098,-0.286111123,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Some,All,Many,None,More than half,Few,Half,0.523148169,0.355555553,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Few,Less than half,None,Most,Some,All,Half,0.346296428,-0.000925933,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,197,1,339,ratio23_8_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,More than half,Few,All,Some,None,Most,Half,-0.145370359,0.263888885,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,149,1,339,ratio19_1_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Many,More than half,Few,Most,All,Half,Some,-0.092592581,-0.288888957,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,268,1,339,ratio41_8_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Some,More than half,Few,None,All,Most,Many,0.371296315,-0.072222231,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,0.308333351,-0.365740754,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Less than half,None,Many,All,Few,Some,More than half,-0.467592586,0.28796296,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,None,Most,All,More than half,Less than half,Some,-0.098148136,0.037962956,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Less than half,None,All,Most,More than half,Few,Half,0.485185319,-0.359259272,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,81,1,339,ratio13_1_4_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,More than half,Some,Less than half,Few,Half,All,Most,-0.375925918,-0.2638889,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,303,1,339,ratio51_5_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Most,Half,Few,Less than half,Many,All,More than half,0.404629649,-0.364814828,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,216,1,339,ratio31_15_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Few,Some,Less than half,More than half,Most,All,None,0.400000019,-0.020370378,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,281,1,339,ratio43_4_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Some,None,Most,Many,Few,Half,More than half,0.453703724,-0.275925937,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,All,Less than half,Half,More than half,Few,Many,None,-0.395370363,0.25833333,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,None,All,Half,More than half,Some,Many,Less than half,0.050000014,-0.24722229,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Half,Some,Less than half,Many,Few,None,Most,0.11481483,-0.04722223,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,152,1,339,ratio19_2_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Less than half,Half,Many,Some,Few,All,-0.487962957,0.084259253,1,0,0,QQQ8,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,104,1,339,ratio14_1_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Few,Many,More than half,None,Less than half,Some,Most,-0.511111105,0.31203702,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,144,1,339,ratio19_1_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,None,Most,Half,Few,Many,Less than half,All,-0.112962951,0.318518516,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Half,Less than half,Few,Some,More than half,None,Many,-0.145370359,-0.274074086,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,213,1,339,ratio31_12_16_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Less than half,Many,None,Few,More than half,All,Most,-0.38703703,0.305555553,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Few,Many,Half,Some,All,More than half,None,-0.104629561,-0.294444456,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,All,None,Few,More than half,Less than half,Some,0.418518538,-0.023148156,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Few,Less than half,Many,Half,All,Some,More than half,0.401851984,-0.064814823,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Most,All,Many,Few,None,Less than half,More than half,0.022222236,0.272222219,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,58,1,339,ratioX0_19_19_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Most,All,Many,Half,Some,None,More than half,0.414814834,0.037962956,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Many,Most,All,Half,Few,More than half,Some,-0.3824074,0.024999993,1,0,0,QQQ8,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Many,Some,More than half,Half,All,Most,Few,-0.084259247,0.021296289,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,More than half,Some,All,Half,Most,Few,Less than half,-0.470370364,0.273148145,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Less than half,Few,More than half,Half,None,All,Most,0.412962982,0.047222215,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Many,Few,Less than half,Half,None,All,Some,0.36111113,0.021296289,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Few,All,Many,None,Less than half,More than half,Most,-0.34814814,0.370370368,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Some,Half,None,More than half,Most,Many,Less than half,-0.375925918,-0.218518529,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Less than half,All,Half,None,Few,Some,More than half,0.400000019,-0.202777788,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Some,All,More than half,None,Many,Less than half,Most,-0.366666659,-0.267592604,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,263,1,339,ratio41_4_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,None,Half,Many,Most,All,More than half,0.45740754,-0.278703715,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Most,Half,Many,All,Some,None,More than half,0.411111244,-0.049074082,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,122,1,339,ratio15_1_6_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Half,Most,All,Many,More than half,None,Some,0.049074088,0.287037034,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,237,1,339,ratio32_12_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Half,None,Less than half,All,Few,Some,Many,-0.350925918,0.295370367,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Less than half,Many,Few,Some,Half,All,None,0.044444458,-0.241666678,1,0,0,QQQ6,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,188,1,339,ratio23_4_10_6.png,0.317592611,-0.387962976,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,All,More than half,Less than half,Many,Some,Half,Few,0.378703836,0.259259256,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,None,Half,All,Most,Few,More than half,Many,0.439814835,-0.013888897,1,0,0,QQQ2,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,199,1,339,ratio23_8_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Less than half,Some,Many,Most,Half,Few,More than half,0.473148168,-0.325925995,1,0,0,QQQ3,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,None,All,Some,More than half,Many,Less than half,Half,-0.389814807,0.254629626,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,37,1,339,ratio11_9_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,None,More than half,Half,Less than half,Many,Few,Most,0.501851873,0.282407404,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Many,Most,Less than half,Half,Some,None,All,0.028703717,0.265740723,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Some,All,Less than half,Few,Most,More than half,Many,-0.431481475,0.284259242,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,None,Half,Many,Some,Less than half,More than half,Most,-0.000925913,-0.000925933,1,0,0,QQQ5,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,236,1,339,ratio32_12_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Some,Most,Half,More than half,Few,Less than half,Many,0.387963095,0.281481478,1,0,0,QQQ1,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,50,1,339,ratioX0_12_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Less than half,None,Some,Most,Half,More than half,Few,-0.487962957,-0.346296309,1,0,0,QQQ9,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,111,1,339,ratio14_3_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Less than half,Some,All,Half,Few,Many,None,0.004629643,0.325925909,1,0,0,QQQ4,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,191,1,339,ratio23_6_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,Few,All,Many,Less than half,None,Some,-0.436111104,0.277777774,1,0,0,QQQ7,,,,,,,,English,2020-06-16_10h51.43.751,Experiment_English,3.2.4,Win32,60,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
