continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
0.342592593,-0.433333333,1,0,0,continue_button,0.342592593,-0.434259259,1,0,0,continue_button_2,Less than half,Many,Few,Half,More than half,Most,None,All,Some,0.05462963,-0.044444444,1,0,0,QQQ5,1,0,16,8,1,15,ratio21_12_18_3.png,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Many,Most,None,More than half,Some,Few,Less than half,-0.409259259,-0.038888889,1,0,0,QQQ8,1,0,16,10,1,15,ratio15_2_12_4.png,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Many,Most,Few,All,Less than half,More than half,None,0.457407407,0.294444444,1,0,0,QQQ1,1,0,16,12,1,15,ratio13_3_12_3.png,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Half,Most,Some,Few,Less than half,More than half,All,0.659259259,0.007407407,1,0,0,QQQ2,1,0,16,15,1,15,ratio0Y_0_14_10.png,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Few,All,Less than half,None,Half,Many,Some,-0.426851852,0.012037037,1,0,0,QQQ8,1,0,16,3,1,15,ratio41_8_10_8.png,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Many,Half,Some,None,Few,Less than half,More than half,-0.549074074,-0.301851852,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,b,8.289999962,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,More than half,Less than half,None,All,Most,Half,Few,-0.119444444,0.313888889,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Most,Less than half,Half,All,None,Few,More than half,0.476851852,0.038888889,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Most,Half,Many,More than half,Some,None,Few,0.081481481,-0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Half,Some,Many,Most,More than half,Few,-0.488888889,-0.266666667,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h00.17.091,Experiment_English,3.2.4,Win32,60,,,1,0,340,108,1,339,ratio14_2_10_6.png,,,,,,,,,,,,
