continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Half,Few,Some,Most,All,Many,More than half,Less than half,None,-0.470370358,-0.280555579,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Half,More than half,Some,None,All,Few,0.098148178,-0.295370394,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,All,None,Most,Less than half,Half,Many,Some,0.094444474,-0.357407489,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,None,Some,Many,Half,Most,Few,Less than half,-0.412962949,0.023148134,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,None,More than half,Less than half,Most,Some,All,Many,0.005555582,-0.042592609,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,14,1,339,ratio12_5_15_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Many,Half,Few,Most,Some,Less than half,None,-0.532407369,-0.314814839,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Less than half,Some,Many,None,More than half,All,Few,-0.590740732,0.360185181,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Half,None,Most,All,More than half,Some,Many,-0.3898148,0.342592588,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,Most,Less than half,Some,Half,None,More than half,-0.085185161,0.033333319,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Most,None,Some,Half,Many,More than half,Few,-0.122222199,-0.271296376,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Few,Many,More than half,None,All,Some,Most,0.000925952,0.012962948,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,205,1,339,ratio31_6_8_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,Less than half,Half,More than half,Some,All,Few,-0.075925845,0.287037017,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,119,1,339,ratio14_4_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Many,None,Few,Half,Most,Some,0.414814854,0.319444439,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Some,Half,Less than half,Few,All,Many,Most,-0.439814801,-0.323148173,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,Less than half,Half,Many,More than half,Most,Few,-0.054629605,-0.337037062,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,More than half,Few,Some,None,Many,Half,All,0.400000038,-0.285185265,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,38,1,339,ratio11_10_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,None,Many,Some,Few,All,Less than half,0.351851889,-0.251851931,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Few,Most,Less than half,More than half,Half,All,Some,-0.005555529,0.29166666,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,Most,Many,None,Half,Few,All,0.078703733,0.341666662,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,All,None,Half,Less than half,Few,Some,More than half,0.514814857,-0.006481497,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Some,Half,Few,All,None,Most,More than half,0.480555596,0.314814795,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,None,Some,Half,Few,Most,Many,All,0.462037077,0.360185181,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,All,None,Many,Less than half,Half,Most,Few,0.353703741,-0.016666682,0,0,1,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,309,1,339,ratio51_10_12_10.png,0.299074109,-0.370370396,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,309,1,339,ratio51_10_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Most,Some,Few,None,Half,Many,0.036111139,0.261111104,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,All,Most,Less than half,Some,Half,Many,0.515740783,0.29166666,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Many,Some,Half,Few,Less than half,Most,0.498148189,0.02407406,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,None,More than half,Few,Most,Half,Some,Many,0.002777804,0.303703684,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Half,Most,All,Less than half,Few,Many,0.002777804,0.2574074,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,186,1,339,ratio23_4_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Many,Most,Few,None,All,More than half,Less than half,0.037963047,0.369444441,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,219,1,339,ratio31_15_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Many,Some,Half,Less than half,Most,All,-0.452777765,0.33981481,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Few,Some,Less than half,Most,Half,None,All,0.467592633,-0.274074154,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Less than half,None,Few,Most,More than half,Some,Many,0.024074158,-0.027777794,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,87,1,339,ratio13_2_8_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Few,Most,More than half,Less than half,None,All,Some,0.091666696,0.342592588,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,300,1,339,ratio51_5_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Less than half,More than half,Most,Few,None,Half,All,0.139814845,-0.004629645,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,161,1,339,ratio21_2_3_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Some,Half,More than half,None,All,Less than half,Few,-0.42685181,-0.221296374,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,106,1,339,ratio14_2_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,More than half,Many,All,None,Some,Half,Most,0.567592749,-0.018518534,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,136,1,339,ratio15_3_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,Less than half,None,Most,More than half,Half,Some,0.035185269,-0.310185266,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Some,Less than half,More than half,Most,Half,Many,All,Few,-0.005555529,0.01944443,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,52,1,339,ratioX0_13_13_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Most,Half,Many,Some,Few,Less than half,None,-0.434259246,0.020370356,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,257,1,339,ratio34_6_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Many,Some,None,Less than half,Few,Most,More than half,-0.047222197,-0.26574082,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,12,1,339,ratio12_4_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,None,More than half,Half,Less than half,Many,Some,Few,-0.474999988,-0.294444468,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,103,1,339,ratio14_1_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Many,Half,All,Less than half,Some,More than half,Most,-0.449999987,-0.046296313,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,174,1,339,ratio21_10_15_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,Most,Half,Many,Few,More than half,Less than half,-0.049999975,0.204629621,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Less than half,Few,None,Half,More than half,Some,Many,0.062037065,0.281481461,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,1,1,339,ratio12_1_3_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,All,None,Many,Some,Most,Half,More than half,-0.430555542,-0.01481483,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Many,Few,Less than half,Most,All,Half,0.434259299,-0.048148164,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,271,1,339,ratio41_12_15_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,Some,Few,Most,More than half,All,Less than half,0.077777807,-0.008333348,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,126,1,339,ratio15_2_12_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Half,Some,Most,Many,None,Few,-0.006481399,-0.26666669,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,337,1,339,ratio91_18_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Few,None,Many,All,Some,Less than half,Most,-0.374074059,0.023148134,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,244,1,339,ratio34_3_7_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,More than half,Less than half,Many,Half,All,None,Most,-0.621296288,-0.283333357,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Few,All,Most,Many,More than half,Some,Half,0.126851882,0.020370356,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Some,Many,Few,Half,Less than half,All,Most,0.018518602,-0.057407424,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,More than half,All,Less than half,Half,None,Many,Few,0.425925965,-0.269444467,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,None,Less than half,Few,All,Half,Many,More than half,0.453703744,0.289814794,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,All,Half,None,Many,Less than half,More than half,0.464814855,0.238888881,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Most,Few,All,None,Less than half,Many,-0.094444421,0.015740726,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,135,1,339,ratio15_3_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Less than half,All,Some,None,Few,Half,Many,0.424074113,0.261111104,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,0.326851888,-0.413888916,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Few,Half,Many,More than half,All,Most,None,0.438888928,-0.052777794,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,255,1,339,ratio34_6_14_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Many,Half,Some,Few,Most,Less than half,None,-0.477777766,-0.280555579,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Few,Some,Half,Many,Less than half,None,-0.500925914,0.026851809,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Some,Most,More than half,Less than half,None,Few,All,-0.415740698,-0.285185265,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,More than half,Most,Few,Less than half,Half,Many,None,0.089814844,0.248148141,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Half,None,Some,Many,All,More than half,Less than half,-0.50462959,0.292592572,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,49,1,339,ratioX0_11_11_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,None,Most,Some,Few,Less than half,Many,Half,0.143518549,0.337037032,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,301,1,339,ratio51_5_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,All,Many,Most,Less than half,More than half,Few,None,0.0953704,0.056481468,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Few,None,More than half,Less than half,Most,Some,All,0.112962993,-0.061111128,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Some,None,Many,All,Most,Half,Few,-0.510185146,-0.260185264,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,Less than half,Many,All,None,Half,More than half,0.512963005,-0.051851868,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,230,1,339,ratio32_9_15_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Less than half,Most,Few,None,All,Many,More than half,0.402777816,-0.30462971,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.26.244,Experiment_English,3.2.4,Win32,60,,,1,0,340,248,1,339,ratio34_3_7_19.png,,,,,,,,,,,,
