continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Most,Few,Many,More than half,Some,Less than half,Half,None,All,0.535026042,-0.295729167,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,211,1,339,ratio31_9_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Some,Many,Less than half,All,Half,Few,More than half,0.514027778,-0.004040799,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,266,1,339,ratio41_8_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Less than half,All,Half,Few,Some,More than half,None,0.059335937,-0.051857639,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,24,1,339,ratio11_4_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,More than half,Many,Half,Most,All,Few,None,0.049357639,0.322170139,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,273,1,339,ratio41_12_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,All,Less than half,More than half,Half,Some,None,0.587447917,-3.03819E-05,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,332,1,339,ratio91_18_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,None,Half,Some,Many,More than half,All,Few,0.576388889,-0.003819444,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Some,Less than half,None,Few,All,Many,More than half,-0.382803819,-0.23640625,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,291,1,339,ratio43_8_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,All,Many,More than half,Most,Half,Some,Less than half,-0.353723958,-0.330360243,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Some,Many,Most,None,More than half,Few,Half,-0.096263021,-0.032547743,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,All,Many,Some,Most,Few,Less than half,More than half,0.513967014,0.331423611,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,297,1,339,ratio43_8_14_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Most,All,Half,Less than half,More than half,Few,Many,-0.394244792,0.008255208,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,More than half,Few,Less than half,Half,None,Some,Many,0.404327257,0.015924479,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Most,Half,All,Few,Less than half,None,More than half,0.504448785,0.269613715,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Few,Less than half,Many,Most,Half,More than half,All,0.397113715,0.222764757,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,109,1,339,ratio14_2_10_9.png,0.318229167,-0.362547743,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,None,Most,More than half,Less than half,Some,Half,All,0.079657118,-0.067686632,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,284,1,339,ratio43_4_7_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,All,None,Few,Some,More than half,Most,Less than half,-0.409266493,-0.021440972,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Few,Half,None,All,Less than half,Many,0.024032118,0.297148437,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,156,1,339,ratio19_2_20_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Few,All,Many,Some,Half,None,Less than half,-0.46734809,0.271436632,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,256,1,339,ratio34_6_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,All,Few,Half,Less than half,Most,Many,More than half,0.083741319,0.005052083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Few,All,More than half,Some,Many,None,Most,0.496701389,0.34359375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,21,1,339,ratio11_2_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,More than half,Half,All,None,Many,Some,Few,0.583836806,0.010494792,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Few,Less than half,Some,More than half,All,None,Half,-0.081592882,-0.026749132,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,107,1,339,ratio14_2_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Few,Many,None,Most,Some,All,More than half,0.433038194,-0.250837674,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,0,1,339,ratio12_1_3_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Less than half,More than half,Half,All,Some,Few,0.413862847,0.009986979,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Few,Some,More than half,None,Half,Many,All,0.027617188,-0.007083333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,All,Half,Some,More than half,Less than half,Few,0.027617188,-0.007083333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Some,Half,All,Most,More than half,Few,None,0.016115451,-0.26453125,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Many,All,Half,More than half,None,Few,Most,0.531345486,-0.261141493,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,All,Most,Few,None,Half,Less than half,More than half,0.091119792,-0.024010417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,81,1,339,ratio13_1_4_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,All,Half,None,Most,Few,Many,Less than half,Some,0.572677951,0.006788194,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,42,1,339,ratioX0_5_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,None,More than half,Some,Few,Less than half,Half,All,-0.411432292,-0.271189236,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,52,1,339,ratioX0_13_13_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,All,Some,More than half,Few,Less than half,Many,-0.502265625,-0.031614583,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,All,Some,Few,Less than half,More than half,None,Half,-0.00390191,-0.007430556,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Most,All,None,Half,Some,More than half,Less than half,-0.047738715,-0.264609375,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Many,None,Few,Most,More than half,Less than half,Half,0.482782118,-0.267547743,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,169,1,339,ratio21_6_9_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,All,None,Few,Less than half,Most,More than half,Half,0.031805556,0.047478299,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Most,Less than half,Many,Some,Half,More than half,None,-0.018993056,-0.280091146,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Few,All,More than half,None,Less than half,Some,Half,0.405772569,-0.277847222,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Half,Few,None,All,Many,More than half,Less than half,-0.019179688,0.313263889,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,122,1,339,ratio15_1_6_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,Few,None,Half,Some,Most,Less than half,-0.412829861,0.26468316,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,92,1,339,ratio13_4_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,More than half,Many,Most,None,Less than half,All,Few,0.438871528,0.299457465,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Many,Few,Some,Half,All,Most,More than half,0.008702257,0.282148438,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,2,1,339,ratio12_1_3_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Most,Less than half,None,Many,Few,All,Some,-0.420164931,-0.343602431,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Most,Some,None,All,Less than half,More than half,0.007482639,0.290546875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,305,1,339,ratio51_5_6_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,All,Many,More than half,Less than half,Some,Few,None,-0.509921875,-0.059188368,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Many,Most,Some,Half,Less than half,Few,All,-0.51375,-0.06171441,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,151,1,339,ratio19_2_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Few,Half,Some,Most,More than half,All,Less than half,-0.019153646,-0.296657986,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,161,1,339,ratio21_2_3_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Less than half,None,More than half,Some,Half,Most,Few,-0.416684028,-0.332703993,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,101,1,339,ratio14_1_5_7.png,0.331267361,-0.362921007,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,101,1,339,ratio14_1_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Half,None,Most,Less than half,More than half,Few,Many,-0.415451389,-0.028198785,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,86,1,339,ratio13_2_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Some,Many,Less than half,Few,Half,Most,-0.045334201,-0.008224826,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,265,1,339,ratio41_8_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Half,Less than half,Most,All,Some,None,More than half,-0.024435764,-0.004301215,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Some,Less than half,Most,Few,None,Half,More than half,0.512981771,-0.011540799,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Half,Some,Many,Most,Few,None,More than half,0.545946181,0.272465278,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,197,1,339,ratio23_8_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Half,Few,Some,More than half,Many,None,All,-0.439344618,0.298728299,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,204,1,339,ratio31_6_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Most,All,None,More than half,Many,Less than half,Half,-0.439344618,0.298728299,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Few,Many,Some,All,More than half,None,Half,-0.096931424,0.314418403,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,More than half,Less than half,Many,All,Some,Most,None,-0.457539062,0.315099826,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,249,1,339,ratio34_3_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,All,None,Most,Many,Few,More than half,Half,0.452890625,0.293476562,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,More than half,Many,Some,All,None,Most,Few,0.030065104,-0.049908854,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h58.52.595,Experiment_English,3.2.4,MacIntel,60,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
