continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Half,Less than half,All,Most,Some,Many,None,More than half,Few,-0.03125,-0.272135417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,295,1,339,ratio43_8_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Few,Half,Less than half,Most,Many,All,More than half,0.399739583,-0.32421875,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,Half,Some,Less than half,More than half,All,Few,0.13671875,-0.290364583,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,119,1,339,ratio14_4_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,Many,More than half,Less than half,Most,Half,Some,-0.463541667,-0.0390625,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,258,1,339,ratio34_6_14_14.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,Most,Half,More than half,All,Many,Some,0.412760417,-0.044270833,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,154,1,339,ratio19_2_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,All,Half,Less than half,Some,None,Most,More than half,0.502604167,-0.0625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Less than half,More than half,Most,None,Half,Some,All,-0.428385417,0.049479167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Half,None,Less than half,More than half,Most,Many,Few,-0.407552083,-0.30859375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Some,Most,More than half,None,Half,All,Few,-0.373697917,-0.283854167,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,186,1,339,ratio23_4_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Most,None,Many,All,More than half,Half,Some,-0.404947917,0.234375,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,275,1,339,ratio41_16_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Most,None,Many,Some,All,Few,More than half,0.494791667,-0.30078125,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Some,Less than half,Many,More than half,None,Half,Most,0.01953125,-0.32421875,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Many,Less than half,All,Half,Few,Some,-0.470052083,-0.037760417,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,140,1,339,ratio19_1_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Half,Many,Most,Some,More than half,None,All,-0.48828125,0.28515625,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Some,All,None,Less than half,More than half,Many,Few,0.015625,-0.084635417,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Half,Some,Many,Few,More than half,All,Less than half,0.083333333,-0.317708333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Less than half,More than half,All,Few,Half,None,Many,0.084635417,0.268229167,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,238,1,339,ratio32_12_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,Half,More than half,Few,None,Less than half,Most,0.040364583,-0.270833333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,All,More than half,Many,Less than half,Some,Most,None,-0.389322917,0.03515625,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Most,Some,Half,None,Many,More than half,Few,0.475260417,0.29296875,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,144,1,339,ratio19_1_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,Many,Few,More than half,All,Less than half,Some,0.475260417,0.29296875,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,149,1,339,ratio19_1_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Few,Many,Less than half,Most,None,Some,Half,0.489583333,0.251302083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,45,1,339,ratioX0_8_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Many,Less than half,All,Some,More than half,Half,0.010416667,-0.270833333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,46,1,339,ratioX0_9_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,All,Few,Some,Half,More than half,Less than half,Many,0.078125,-0.0546875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,191,1,339,ratio23_6_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Few,None,Less than half,More than half,Some,Many,All,-0.424479167,0.27734375,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,All,Half,Most,Some,Few,Many,Less than half,0.154947917,-0.0234375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,175,1,339,ratio21_10_15_2.png,0.369791667,-0.408854167,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Few,More than half,None,All,Less than half,Half,Most,0.091145833,-0.024739583,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Some,More than half,All,Few,None,Most,Many,-0.4453125,-0.0078125,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Most,Some,All,Half,Few,None,More than half,0.524739583,-0.30859375,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,None,Less than half,Some,Half,Many,Most,More than half,0.4453125,-0.24609375,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,71,1,339,ratio0Y_0_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Few,Half,Many,Most,None,Some,More than half,-0.434895833,-0.02734375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Some,None,All,Half,More than half,Most,Few,-0.434895833,-0.315104167,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,102,1,339,ratio14_1_5_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,Half,Few,All,Most,Many,None,0.481770833,0.252604167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,177,1,339,ratio21_12_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,All,Some,More than half,Few,Most,Many,-0.018229167,-0.04296875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,244,1,339,ratio34_3_7_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,All,None,Half,Few,Many,Less than half,0.462239583,-0.022135417,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,297,1,339,ratio43_8_14_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,Half,Some,None,Few,More than half,All,-0.4609375,-0.045572917,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Most,All,Some,Less than half,Half,More than half,Many,0.401041667,-0.0390625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Many,More than half,Less than half,All,Few,Some,Most,-0.0390625,0.274739583,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,None,Most,Half,Less than half,More than half,Some,Many,0.135416667,-0.251302083,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Half,Many,Few,None,More than half,Less than half,Some,0.458333333,0.234375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,All,Many,Few,Some,More than half,Half,Less than half,0.475260417,0.326822917,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,265,1,339,ratio41_8_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,All,Half,More than half,Some,Few,Most,Many,0.09375,0.052083333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,257,1,339,ratio34_6_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Half,Few,Less than half,None,Most,Some,All,-0.43359375,0.2265625,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,None,Few,Less than half,Some,More than half,Half,Most,0.032552083,-0.279947917,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Less than half,All,Many,Most,More than half,Few,Some,-0.432291667,0.252604167,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,163,1,339,ratio21_4_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Half,Some,All,Many,Less than half,None,More than half,-0.385416667,-0.305989583,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,283,1,339,ratio43_4_7_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,None,Less than half,All,Most,Half,Many,Few,0.493489583,-0.02734375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,More than half,None,Few,Half,Less than half,Most,All,0.083333333,0.041666667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Few,More than half,Many,Some,All,None,Less than half,0.50390625,0.014322917,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,More than half,Many,None,Few,Most,All,Some,-0.4453125,0.317708333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,All,More than half,Some,Half,None,Many,Less than half,-0.365885417,0.002604167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,37,1,339,ratio11_9_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Most,Many,Few,Half,All,More than half,None,0.091145833,-0.032552083,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,129,1,339,ratio15_2_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Less than half,Few,Half,All,None,Most,More than half,0.55078125,-0.25390625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,None,Some,Many,Less than half,Half,More than half,All,0.4375,-0.041666667,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Half,All,Most,Many,Some,Few,None,0.026041667,0.020833333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,More than half,Many,Less than half,All,Few,None,0.42578125,-0.294270833,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h03.53.865,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,174,1,339,ratio21_10_15_1.png,,,,,,,,,,,,
