continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,More than half,All,Most,None,Many,Less than half,Half,Some,Few,0.075,-0.053703704,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,338,1,339,ratio91_18_20_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,None,More than half,Half,Few,Some,Less than half,0.033333333,-0.328703704,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,24,1,339,ratio11_4_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,More than half,All,Less than half,Most,Some,Many,None,0.528703704,0.275925926,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,292,1,339,ratio43_8_14_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,None,More than half,Some,Many,Less than half,Half,All,0.099074074,0.258333333,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,221,1,339,ratio32_3_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Most,Less than half,Many,More than half,Few,All,None,0.032407407,0.041666667,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,269,1,339,ratio41_8_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,More than half,Many,Less than half,All,Some,Most,None,-0.352777778,0.016666667,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,260,1,339,ratio41_4_5_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,Less than half,Many,Some,None,All,Few,0.016666667,-0.012962963,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,310,1,339,ratio51_10_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,Few,Half,All,None,More than half,Some,0.142592593,0.019444444,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,21,1,339,ratio11_2_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,Less than half,More than half,Many,Some,Half,None,Few,0.142592593,0.019444444,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,235,1,339,ratio32_12_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,All,Half,None,Few,Less than half,Many,0.059259259,-0.387037037,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,71,1,339,ratio0Y_0_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,Some,Many,Few,None,Less than half,All,0.037962963,-0.019444444,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,275,1,339,ratio41_16_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Most,Some,Few,None,Many,All,Less than half,-0.412037037,-0.062037037,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,41,1,339,ratioX0_4_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,All,Half,None,Most,Less than half,More than half,Some,-0.388888889,0.284259259,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,159,1,339,ratio19_2_20_20.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Most,None,Few,Some,Half,Many,All,0.064814815,0.210185185,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,75,1,339,ratio0Y_0_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Most,Few,Some,More than half,Less than half,All,None,-0.531481481,-0.346296296,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,67,1,339,ratio0Y_0_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Less than half,All,Few,None,Half,More than half,Some,0.02962963,-0.086111111,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,228,1,339,ratio32_6_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Some,More than half,Less than half,Many,Most,None,Half,0.537037037,-0.077777778,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,136,1,339,ratio15_3_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Some,Few,Less than half,Half,None,All,More than half,0.091666667,-0.056481481,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Few,Half,Most,All,Less than half,Some,0.006481481,0.325,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,Most,Some,All,More than half,Few,None,0.550925926,0.253703704,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,Many,Less than half,Most,Half,More than half,Few,0.012962963,-0.266666667,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,323,1,339,ratio91_9_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Most,More than half,Many,Less than half,Half,Some,All,0.018518519,0.010185185,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,312,1,339,ratio51_10_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,Many,Most,More than half,Few,Half,All,None,0.518518519,-0.300925926,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,313,1,339,ratio51_15_18_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Some,All,Half,Less than half,More than half,Few,-0.493518519,0.003703704,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Many,Most,All,None,Half,Few,Less than half,-0.493518519,0.003703704,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,98,1,339,ratio13_5_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Half,Many,All,Less than half,Most,Few,None,-0.491666667,0.316666667,1,0,0,QQQ7,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Many,More than half,Few,None,All,Less than half,Some,-0.067592593,0.07962963,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,All,None,Less than half,Most,Few,More than half,Some,0.448148148,0.007407407,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,295,1,339,ratio43_8_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Few,Some,Many,Half,More than half,All,None,0.448148148,0.007407407,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,0.388888889,-0.407407407,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,114,1,339,ratio14_3_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,None,All,Less than half,Most,Half,More than half,Many,0.119444444,-0.059259259,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,Half,All,Many,More than half,None,Less than half,0.490740741,0.282407407,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,7,1,339,ratio12_3_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Less than half,Most,Few,More than half,Some,All,Many,0.05,0.014814815,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,3,1,339,ratio12_2_6_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,None,Most,Less than half,Few,Many,Some,All,0.563888889,-0.082407407,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,All,None,Few,Less than half,Many,Some,0.453703704,-0.039814815,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,264,1,339,ratio41_4_5_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Most,Less than half,Half,None,More than half,Some,All,0.452777778,-0.042592593,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,274,1,339,ratio41_12_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,Some,Less than half,None,Few,All,More than half,0.452777778,-0.042592593,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,333,1,339,ratio91_18_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,Less than half,More than half,Few,All,Many,None,Most,0.424074074,0.32962963,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,23,1,339,ratio11_3_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Half,Few,All,Some,Many,Most,-0.364814815,0.001851852,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,All,Less than half,Few,More than half,Half,Many,Some,-0.064814815,0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,124,1,339,ratio15_1_6_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,All,Most,Many,Half,More than half,Less than half,None,-0.064814815,0.00462963,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,240,1,339,ratio34_3_7_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,More than half,Few,Half,Some,All,Many,None,-0.533333333,-0.294444444,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Some,Many,Less than half,None,Half,Most,Few,0.501851852,-0.001851852,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,320,1,339,ratio91_9_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,None,Half,Few,More than half,Many,Most,All,0.028703704,-0.061111111,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,All,Many,None,Few,More than half,Half,-0.008333333,0.266666667,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,47,1,339,ratioX0_9_9_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,None,Less than half,Half,Some,Few,Most,0,0.276851852,1,0,0,QQQ4,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,74,1,339,ratio0Y_0_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,Some,Many,All,Few,None,More than half,Half,-0.419444444,-0.27962963,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,28,1,339,ratio11_5_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Many,Some,Half,All,Less than half,Few,-0.034259259,-0.062037037,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,253,1,339,ratio34_6_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,Few,None,Most,Some,All,More than half,Many,-0.034259259,-0.062037037,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,251,1,339,ratio34_6_14_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Half,None,Many,Few,Some,All,Less than half,0.003703704,-0.286111111,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,247,1,339,ratio34_3_7_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,Some,None,Few,Half,More than half,All,0.389814815,-0.255555556,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,202,1,339,ratio31_3_4_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Many,Few,Some,Less than half,More than half,Most,Half,0.37962963,-0.25462963,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,272,1,339,ratio41_12_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Some,Many,All,None,Most,Half,Few,-0.476851852,-0.227777778,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,95,1,339,ratio13_4_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Half,Many,Some,More than half,None,Most,Less than half,-0.421296296,-0.247222222,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Few,Some,All,Half,Many,None,Less than half,-0.421296296,-0.247222222,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,More than half,Half,Many,All,Some,Most,Less than half,0.462037037,0.262037037,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,85,1,339,ratio13_2_8_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Less than half,Some,Most,Half,Many,Few,None,0.12037037,-0.050925926,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,328,1,339,ratio91_9_10_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Less than half,None,All,Most,Few,More than half,Half,Many,0.486111111,-0.248148148,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Few,More than half,Less than half,All,Many,Some,Most,0.085185185,-0.099074074,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,18,1,339,ratio12_6_18_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Half,None,Many,Few,More than half,Less than half,Most,0.057407407,-0.261111111,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,152,1,339,ratio19_2_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,All,Some,More than half,None,Half,Less than half,Many,0.116666667,-0.307407407,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,All,Many,Half,Some,Few,Most,Less than half,0.556481481,-0.068518519,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,208,1,339,ratio31_9_12_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,More than half,Most,Many,Less than half,Few,Half,None,0.510185185,-0.262962963,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,None,Half,More than half,All,Most,Some,Many,0.090740741,-0.073148148,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,183,1,339,ratio23_2_5_9.png,0.263888889,-0.378703704,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,183,1,339,ratio23_2_5_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,Some,Many,Less than half,More than half,Most,Few,0.505555556,-0.24537037,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,62,1,339,ratio0Y_0_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Many,Half,More than half,Some,None,Less than half,All,0.389814815,0.240740741,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Few,More than half,Most,Less than half,Half,Some,All,0.116666667,0.036111111,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,179,1,339,ratio21_12_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Half,Some,More than half,Few,All,Many,Most,0.091666667,-0.25,1,0,0,QQQ6,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Few,Half,Less than half,All,None,Some,More than half,0.12962963,-0.048148148,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,233,1,339,ratio32_9_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,More than half,Some,Few,All,Half,None,Many,0.487037037,-0.049074074,1,0,0,QQQ2,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,167,1,339,ratio21_6_9_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,None,All,Some,Many,Half,Most,Few,0.487037037,0.248148148,1,0,0,QQQ1,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,175,1,339,ratio21_10_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,Most,Half,Less than half,Many,More than half,Few,-0.375,-0.230555556,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,119,1,339,ratio14_4_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Few,None,Half,Some,Most,More than half,Many,-0.442592593,0.014814815,1,0,0,QQQ8,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,266,1,339,ratio41_8_10_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Half,Few,Many,All,More than half,Most,Some,Less than half,-0.42037037,-0.272222222,1,0,0,QQQ9,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Less than half,More than half,Most,None,Many,Few,Half,-0.040740741,0.003703704,1,0,0,QQQ5,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,327,1,339,ratio91_9_10_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,Few,All,None,Half,Most,Some,0.487037037,-0.283333333,1,0,0,QQQ3,,,,,,,,English,2020-06-16_15h35.32.133,Experiment_English,3.2.4,Win32,60,,,1,0,340,106,1,339,ratio14_2_10_2.png,,,,,,,,,,,,
