continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Half,Many,Most,Some,None,More than half,Less than half,All,Few,0.091145833,-0.299479167,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,276,1,339,ratio41_16_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Many,Few,Most,More than half,None,Less than half,Half,Some,-0.403645833,-0.307291667,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,113,1,339,ratio14_3_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Less than half,Most,Half,Many,More than half,None,All,0.55859375,0,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,223,1,339,ratio32_3_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Less than half,Few,None,Half,Some,All,More than half,-0.432291667,-0.256510417,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,226,1,339,ratio32_6_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Half,More than half,Some,Less than half,Many,Most,Few,0.065104167,0.255208333,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,229,1,339,ratio32_6_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Many,Half,More than half,Most,Less than half,None,Few,-0.438802083,-0.24609375,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Less than half,All,Half,More than half,Some,Many,Most,-0.46484375,0.264322917,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,11,1,339,ratio12_4_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Most,Some,Less than half,More than half,None,Half,All,0.419270833,0.251302083,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,91,1,339,ratio13_3_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Some,Most,Half,None,All,More than half,Many,0.03125,0.071614583,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,32,1,339,ratio11_7_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Many,None,Some,Half,Less than half,All,Most,-0.524739583,-0.321614583,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,234,1,339,ratio32_9_15_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Half,All,Many,Some,More than half,Few,Most,-0.514322917,0.25,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,238,1,339,ratio32_12_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,Less than half,Many,Half,Few,All,Most,None,0.006510417,-0.2890625,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,More than half,Few,Some,None,Half,All,Most,-0.602864583,-0.338541667,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,325,1,339,ratio91_9_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Half,None,Few,Some,Less than half,Many,-0.416666667,0.236979167,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,None,Most,Less than half,Few,More than half,Many,Some,-0.631510417,0.36328125,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,163,1,339,ratio21_4_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Less than half,Many,More than half,Some,Few,None,Half,Most,0.080729167,0.044270833,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,13,1,339,ratio12_5_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Few,Many,Less than half,Half,More than half,Most,All,0.520833333,-0.006510417,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,63,1,339,ratio0Y_0_6_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Few,Many,Half,Less than half,None,All,Most,0.041666667,-0.3203125,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,188,1,339,ratio23_4_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Few,Some,Half,More than half,All,None,Less than half,0.040364583,-0.029947917,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,26,1,339,ratio11_5_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Less than half,Most,Half,Some,All,Many,Few,-0.119791667,0.299479167,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,176,1,339,ratio21_10_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Some,Half,Many,None,Few,More than half,Most,0.486979167,0.298177083,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,None,More than half,Half,Many,All,Less than half,0.046875,0.026041667,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,173,1,339,ratio21_8_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Most,Less than half,Many,More than half,Some,Half,None,0.36328125,0.255208333,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,49,1,339,ratioX0_11_11_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,None,Half,Few,Some,Less than half,Most,Many,-0.415364583,-0.072916667,1,0,0,QQQ8,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,334,1,339,ratio91_18_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,None,Few,All,Half,Less than half,Many,More than half,Some,-0.442708333,0.251302083,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,More than half,None,All,Less than half,Half,Few,Some,-0.044270833,-0.296875,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,88,1,339,ratio13_3_12_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Half,Less than half,Few,All,Some,None,Most,More than half,0.38671875,-0.063802083,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,None,Many,More than half,All,Few,Some,Less than half,-0.028645833,-0.037760417,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,292,1,339,ratio43_8_14_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Most,Some,Half,Many,More than half,All,Few,-0.42578125,0.20703125,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,33,1,339,ratio11_7_14_8.png,0.294270833,-0.36328125,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,33,1,339,ratio11_7_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,None,All,Many,More than half,Some,Few,Less than half,-0.384114583,-0.046875,1,0,0,QQQ8,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,90,1,339,ratio13_3_12_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,All,Few,More than half,Some,None,Half,Most,0.4921875,-0.037760417,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Some,More than half,Many,All,None,Most,Less than half,0.5078125,0.346354167,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,187,1,339,ratio23_4_10_5.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Most,Some,Half,All,Many,Few,More than half,-0.01953125,0.015625,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,27,1,339,ratio11_5_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,All,None,Many,More than half,Half,Few,Most,-0.036458333,-0.21875,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Most,Less than half,Few,Half,All,Some,0.014322917,-0.311197917,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Many,Some,All,None,Few,More than half,Half,0.545572917,-0.24609375,1,0,0,QQQ3,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,215,1,339,ratio31_12_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,More than half,Less than half,Few,None,Many,All,Some,-0.102864583,-0.3515625,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,71,1,339,ratio0Y_0_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Some,Less than half,All,Few,Most,Half,Many,-0.399739583,-0.278645833,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Most,Few,None,Half,Many,More than half,Less than half,0.41796875,-0.296875,1,0,0,QQQ3,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,209,1,339,ratio31_9_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Many,Half,All,Some,Few,None,Less than half,-0.518229167,0.270833333,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Many,Few,More than half,Half,None,Some,Most,-0.485677083,0.279947917,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,152,1,339,ratio19_2_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Some,None,Most,All,Less than half,Half,Few,0.49609375,-0.05859375,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,310,1,339,ratio51_10_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,Less than half,More than half,Most,Few,None,Half,0.13671875,-0.022135417,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,219,1,339,ratio31_15_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,All,Few,Half,Less than half,None,Many,More than half,0.11328125,0.208333333,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,121,1,339,ratio15_1_6_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,Less than half,Some,Few,More than half,Many,All,None,-0.358072917,0.20703125,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,210,1,339,ratio31_9_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Less than half,None,Some,Half,More than half,Many,Most,-0.427083333,-0.313802083,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,More than half,None,Less than half,Few,Some,All,0.122395833,0.251302083,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Some,Few,More than half,None,Less than half,Half,Many,-0.013020833,0.05078125,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,36,1,339,ratio11_9_18_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,None,More than half,All,Many,Few,Some,Less than half,-0.390625,-0.27734375,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,10,1,339,ratio12_4_12_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Few,Many,None,All,More than half,Some,Most,-0.076822917,0.276041667,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,295,1,339,ratio43_8_14_11.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Most,Some,Few,Half,More than half,Many,-0.084635417,-0.083333333,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,249,1,339,ratio34_3_7_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,More than half,All,Most,Some,Many,None,0.481770833,-0.0546875,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,89,1,339,ratio13_3_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,None,Half,All,Few,Many,Some,0.071614583,0.002604167,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,298,1,339,ratio43_8_14_14.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,None,Half,Some,Less than half,Most,More than half,Many,-0.4609375,0.072916667,1,0,0,QQQ8,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,231,1,339,ratio32_9_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,All,More than half,None,Few,Many,Some,Less than half,0.005208333,-0.276041667,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,118,1,339,ratio14_4_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Most,Many,More than half,Less than half,Few,All,Some,Half,0.040364583,0.243489583,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,228,1,339,ratio32_6_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,None,Most,Less than half,Half,Many,More than half,All,-0.055989583,-0.05078125,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,85,1,339,ratio13_2_8_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Most,None,Some,Less than half,All,Half,Few,-0.459635417,-0.278645833,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,133,1,339,ratio15_3_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Few,All,None,Half,More than half,Some,Most,0.076822917,-0.075520833,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Less than half,Few,All,Half,Most,More than half,Some,0.0078125,0.252604167,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,More than half,Half,All,Some,Few,None,Most,0.373697917,0.209635417,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,329,1,339,ratio91_9_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,All,Few,More than half,None,Some,Less than half,Many,Half,0.391927083,-0.067708333,1,0,0,QQQ2,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,All,Most,Less than half,More than half,Many,None,Half,0.078125,-0.033854167,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,185,1,339,ratio23_4_10_1.png,0.287760417,-0.3828125,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,185,1,339,ratio23_4_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,None,Half,Many,Some,Few,Most,More than half,-0.421875,0.052083333,1,0,0,QQQ8,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,164,1,339,ratio21_4_6_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,Many,Less than half,Most,Few,Half,More than half,-0.024739583,-0.0625,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,More than half,All,Half,Many,Some,None,Most,Less than half,-0.43359375,0.291666667,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,Most,Less than half,None,All,Some,Many,Few,-0.420572917,0.23828125,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,30,1,339,ratio11_6_12_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Half,All,Few,None,Some,Less than half,More than half,0.47265625,0.252604167,1,0,0,QQQ1,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,337,1,339,ratio91_18_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,Most,Few,More than half,Half,None,Less than half,-0.40234375,-0.243489583,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Most,Half,Less than half,Some,All,More than half,None,-0.5546875,-0.205729167,1,0,0,QQQ9,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,78,1,339,ratio0Y_0_19_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Most,Half,Few,Less than half,None,More than half,Many,-0.100260417,-0.065104167,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,128,1,339,ratio15_2_12_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Few,Some,Half,More than half,Most,Many,None,-0.123697917,-0.251302083,1,0,0,QQQ6,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,232,1,339,ratio32_9_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Most,Less than half,More than half,All,Few,Half,Some,-0.529947917,0.303385417,1,0,0,QQQ7,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Few,More than half,Less than half,Most,Half,Some,None,-0.02734375,0.024739583,1,0,0,QQQ5,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,24,1,339,ratio11_4_8_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Less than half,Most,Many,Some,Few,Half,All,-0.083333333,0.260416667,1,0,0,QQQ4,,,,,,,,english,2020-07-02_11h00.30.607,Experiment_English,3.2.4,Win32,60,,,1,0,340,321,1,339,ratio91_9_10_2.png,,,,,,,,,,,,
