continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,0.275925961,-0.402777805,1,0,0,continue_button_3,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,More than half,None,Few,Half,All,Less than half,Most,-0.54074073,0.372222218,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,40,1,339,ratioX0_3_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Some,None,Many,Few,Less than half,Most,All,More than half,0.493981523,-0.021296312,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,80,1,339,ratio13_1_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Few,Some,Many,More than half,All,Half,None,Less than half,0.606018563,0.281481461,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,322,1,339,ratio91_9_10_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Half,Some,All,Most,Many,Few,More than half,-0.513888878,-0.314351933,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,312,1,339,ratio51_10_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Half,More than half,Few,Most,Less than half,All,None,0.031481509,-0.022685201,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,158,1,339,ratio19_2_20_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Few,Some,More than half,All,Most,None,Half,0.494444486,-0.356018601,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,88,1,339,ratio13_3_12_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Most,Half,All,Many,None,More than half,Few,Some,-0.457407366,-0.047222239,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,All,Some,More than half,Most,Few,Less than half,None,0.365277815,0.000925911,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,331,1,339,ratio91_18_20_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,All,None,Half,Most,More than half,Less than half,-0.546296286,0.331481476,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,275,1,339,ratio41_16_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Few,More than half,Many,Half,All,Less than half,None,-0.426388875,-0.295833357,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,61,1,339,ratio0Y_0_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,More than half,Many,Most,Half,All,None,Some,0.473611152,-0.320370395,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,330,1,339,ratio91_18_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,Half,Some,Most,None,Few,Less than half,All,-0.012962937,0.23564814,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,1,1,339,ratio12_1_3_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,All,None,Few,More than half,Some,Less than half,Half,0.512037079,-0.039351868,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,Most,Some,Less than half,More than half,All,Few,-0.362499984,-0.325463044,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,108,1,339,ratio14_2_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,More than half,Less than half,Few,Half,Most,All,Some,0.025463047,-0.035185201,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,182,1,339,ratio23_2_5_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,More than half,Less than half,Most,None,Many,Few,Half,-0.037036955,-0.04583335,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,315,1,339,ratio51_15_18_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Most,None,More than half,Half,Some,Many,Less than half,-0.468055543,-0.026851868,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,309,1,339,ratio51_10_12_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,None,More than half,Some,All,Many,Few,Half,0.349537074,-0.005092608,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,6,1,339,ratio12_3_9_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Many,All,None,Most,Half,Some,Less than half,-0.418981467,-0.039351868,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,197,1,339,ratio23_8_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Half,Many,Less than half,More than half,Few,Most,All,None,-0.027314733,-0.244907486,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,All,Some,Less than half,Few,More than half,Many,-0.535648138,0.332407402,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,109,1,339,ratio14_2_10_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,None,Less than half,Few,Many,Half,All,Some,0.50601856,-0.269907487,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,60,1,339,ratio0Y_0_3_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Few,Less than half,Many,More than half,None,Half,All,-0.469907367,-0.224074152,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,56,1,339,ratioX0_17_17_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Many,Few,Less than half,Some,Most,Half,More than half,0.062962991,-0.332870395,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,117,1,339,ratio14_4_20_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,All,Some,More than half,Many,Most,Less than half,None,-0.402777763,0.2449074,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,179,1,339,ratio21_12_18_8.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Most,Some,Few,Half,Less than half,Many,None,All,0.60509275,-0.264814838,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,15,1,339,ratio12_5_15_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Half,Most,Less than half,Some,None,Many,Few,More than half,0.479166707,-0.35231484,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,337,1,339,ratio91_18_20_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Many,None,All,Less than half,Half,Few,0.502314856,0.313425906,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,99,1,339,ratio13_5_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Less than half,All,None,Some,Most,Many,More than half,-0.469907367,-0.305092617,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,308,1,339,ratio51_10_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,All,Half,None,Some,Most,More than half,Few,0.037037065,-0.317592617,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Most,Many,Less than half,All,Few,None,Half,-0.422685143,0.256481474,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,153,1,339,ratio19_2_20_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Many,Few,Some,All,None,More than half,Most,-0.010185159,-0.057407424,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,285,1,339,ratio43_4_7_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,Few,More than half,Half,Most,None,All,Some,-0.402777763,-0.349537062,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,196,1,339,ratio23_8_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,More than half,Half,All,Few,Many,Most,None,-0.021759177,-0.005092608,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,43,1,339,ratioX0_6_6_9.png,0.396296335,-0.42129638,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,43,1,339,ratioX0_6_6_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Most,Some,None,Less than half,More than half,Many,All,Half,0.533796339,-0.034722238,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,212,1,339,ratio31_12_16_1.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Half,Some,Most,All,Few,Many,None,-0.429166653,-0.311111135,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,Many,Less than half,More than half,Half,Most,Few,-0.032870288,-0.281481505,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,324,1,339,ratio91_9_10_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,None,Less than half,Some,Many,All,Few,-0.392129615,-0.267129709,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,139,1,339,ratio15_3_18_20.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Most,None,Half,Many,Less than half,Few,More than half,-0.471759247,0.01944443,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,122,1,339,ratio15_1_6_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,None,Less than half,All,Half,Most,Many,Few,0.504629671,0.29629629,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,189,1,339,ratio23_4_10_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,More than half,Most,Less than half,Few,Some,Half,All,0.434722262,-0.28703706,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Most,Less than half,Few,More than half,All,Half,Many,None,0.03009262,-0.017129645,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,168,1,339,ratio21_6_9_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Less than half,Few,None,More than half,Most,All,Half,-0.075462939,0.268055549,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,115,1,339,ratio14_4_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Many,Less than half,All,Most,None,More than half,Some,0.459259299,0.287037017,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,146,1,339,ratio19_1_10_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,None,All,Some,Few,More than half,Less than half,Most,0.398148187,-0.005555571,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,269,1,339,ratio41_8_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Half,All,None,Some,Few,Many,Less than half,-0.486111099,0.232870362,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,180,1,339,ratio23_2_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Some,Half,More than half,None,Less than half,Few,All,Most,-0.553703694,0.32268518,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,149,1,339,ratio19_1_10_20.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,More than half,Most,Some,All,None,Less than half,Many,0.413888928,-0.252314837,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,192,1,339,ratio23_6_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,None,Half,Less than half,Some,Few,Many,All,0.414351891,0.248148141,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,219,1,339,ratio31_15_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,More than half,None,Less than half,Some,Few,All,Many,-0.490740701,0.277777771,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,148,1,339,ratio19_1_10_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,Most,Many,Few,More than half,All,Half,Some,-0.549074064,-0.300463043,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,184,1,339,ratio23_2_5_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,Less than half,None,More than half,All,Most,Half,Some,0.59259275,0.263425905,1,0,0,QQQ1,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,155,1,339,ratio19_2_20_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,Few,Less than half,None,Most,Half,Many,More than half,-0.42870369,-0.284259283,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,206,1,339,ratio31_6_8_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Some,All,Half,Most,More than half,Many,Less than half,0.427777817,-0.024537053,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,65,1,339,ratio0Y_0_8_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Most,Many,More than half,Less than half,None,All,Some,-0.458796255,0.269907401,1,0,0,QQQ7,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,67,1,339,ratio0Y_0_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Half,Most,Many,None,Some,Less than half,Few,0.418518557,-0.051851868,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,25,1,339,ratio11_4_8_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Half,Most,Less than half,Some,More than half,All,Many,-0.477777766,-0.059722239,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,53,1,339,ratioX0_14_14_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,More than half,Less than half,Some,None,Many,Most,All,-0.483333321,-0.262963042,1,0,0,QQQ9,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,49,1,339,ratioX0_11_11_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,None,Half,Few,Most,All,Some,Less than half,-0.401851837,0.012962948,1,0,0,QQQ8,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,34,1,339,ratio11_8_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,All,Half,Most,Some,More than half,Many,None,-0.023611085,-0.366666692,1,0,0,QQQ6,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,138,1,339,ratio15_3_18_17.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,More than half,All,Half,Less than half,Most,Many,None,0.425463002,-0.308333357,1,0,0,QQQ3,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,223,1,339,ratio32_3_5_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,More than half,Less than half,None,Most,Few,Many,Half,0.416666706,-0.048611127,1,0,0,QQQ2,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,20,1,339,ratio11_2_4_3.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Less than half,Most,None,Some,Many,Half,Few,All,0.093518548,-0.026851868,1,0,0,QQQ5,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,93,1,339,ratio13_4_16_7.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,None,Some,More than half,Many,All,Most,Less than half,-0.022685159,0.273611104,1,0,0,QQQ4,,,,,,,,English,2020-07-02_11h01.17.787,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,2,1,339,ratio12_1_3_10.png,,,,,,,,,,,,
