continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
0.295572917,-0.412760417,1,0,0,continue_button,0.3515625,-0.43359375,1,0,0,continue_button_2,All,Half,Many,None,Few,Some,More than half,Most,Less than half,0.065104167,-0.063802083,1,0,0,QQQ5,1,0,16,12,1,15,ratio13_3_12_3.png,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,More than half,Some,None,All,Many,Most,-0.462239583,0.006510417,1,0,0,QQQ8,1,0,16,8,1,15,ratio21_12_18_3.png,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Most,Some,Less than half,All,Many,More than half,Half,0.467447917,0.278645833,1,0,0,QQQ1,1,0,16,4,1,15,ratio34_3_7_3.png,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Many,Less than half,Half,All,None,More than half,Most,0.467447917,0.278645833,1,0,0,QQQ1,1,0,16,10,1,15,ratio15_2_12_4.png,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,More than half,Few,Half,None,Many,Some,Most,0.43359375,-0.268229167,1,0,0,QQQ3,1,0,16,3,1,15,ratio41_8_10_8.png,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Some,All,Less than half,Most,Half,Few,Many,None,0.490885417,0.295572917,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,b,9.587999821,1,0,340,213,1,339,ratio31_12_16_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Many,None,Less than half,Some,Half,Most,More than half,All,-0.083333333,0.244791667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,1,0,340,110,1,339,ratio14_3_15_2.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Half,Most,Less than half,More than half,Few,Many,None,0.037760417,-0.34375,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,None,Less than half,Many,Most,All,More than half,-0.419270833,-0.380208333,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,1,0,340,214,1,339,ratio31_12_16_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Less than half,Most,More than half,Half,Few,None,All,Some,0.60546875,0.095052083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.34.804,Experiment_English,3.2.4,Win32,60,,,1,0,340,198,1,339,ratio23_8_20_7.png,,,,,,,,,,,,
