continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,trial_2.thisRepN,trial_2.thisTrialN,trial_2.thisN,trial_2.thisIndex,trial_2.ran,trial_2.order,continue_mouse_3.x,continue_mouse_3.y,continue_mouse_3.leftButton,continue_mouse_3.midButton,continue_mouse_3.rightButton,continue_mouse_3.clicked_name,insts.thisRepN,insts.thisTrialN,insts.thisN,insts.thisIndex,insts.ran,insts.order,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,0.295572917,-0.404947917,1,0,0,continue_button_3,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,More than half,Most,Half,None,Less than half,Few,Many,0.065104167,0.26171875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,336,1,339,ratio91_18_20_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Half,Less than half,More than half,All,None,Most,Few,-0.5,-0.259114583,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,83,1,339,ratio13_1_4_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,Few,Some,Less than half,Many,None,More than half,-0.080729167,-0.286458333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,242,1,339,ratio34_3_7_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Most,All,Half,Many,Few,More than half,Less than half,0.395833333,-0.016927083,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,69,1,339,ratio0Y_0_11_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,All,Some,None,Half,Most,Less than half,Many,More than half,0.048177083,0.03125,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,297,1,339,ratio43_8_14_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Most,Few,All,None,More than half,Less than half,Some,-0.075520833,-0.24609375,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,66,1,339,ratio0Y_0_9_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Less than half,Half,None,Most,Some,All,Few,-0.459635417,0.255208333,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,94,1,339,ratio13_4_16_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Many,Some,Few,All,Most,Less than half,More than half,-0.4453125,0.296875,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,311,1,339,ratio51_10_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,All,Some,Half,Many,Few,More than half,None,Most,-0.51953125,-0.3203125,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,326,1,339,ratio91_9_10_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,More than half,Less than half,Most,Many,Some,None,Half,Few,-0.51953125,-0.3203125,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,4,1,339,ratio12_2_6_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Many,All,None,More than half,Half,Few,Some,Most,0.428385417,0.266927083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,259,1,339,ratio34_6_14_19.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Less than half,Few,None,Most,More than half,Some,Many,All,0.47265625,-0.2890625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,2,1,339,ratio12_1_3_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Few,None,Many,Most,All,Half,More than half,0.47265625,-0.2890625,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,84,1,339,ratio13_2_8_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Some,None,Less than half,Most,More than half,Half,Few,-0.049479167,-0.279947917,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,335,1,339,ratio91_18_20_11.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Most,Few,Some,Half,All,Many,Less than half,0.005208333,0.286458333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,123,1,339,ratio15_1_6_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,None,Most,Half,All,More than half,Few,Many,-0.018229167,0.283854167,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,218,1,339,ratio31_15_20_7.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Few,Some,Many,Less than half,More than half,Most,Half,0.404947917,-0.283854167,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,120,1,339,ratio15_1_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Many,Less than half,Half,None,All,More than half,Few,Most,0.010416667,-0.005208333,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,79,1,339,ratio0Y_0_20_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,More than half,Many,Few,Half,None,All,Most,0.403645833,0.321614583,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,0,1,339,ratio12_1_3_3.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Most,More than half,Many,Few,Half,None,Some,Less than half,0.432291667,-0.296875,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,31,1,339,ratio11_6_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,Some,None,Half,More than half,All,Many,Most,-0.514322917,-0.3359375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,163,1,339,ratio21_4_6_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,More than half,Half,Some,Few,All,None,Less than half,Most,-0.514322917,-0.3359375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,286,1,339,ratio43_4_7_15.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Most,Some,Less than half,Few,More than half,Many,All,-0.05859375,0.272135417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,92,1,339,ratio13_4_16_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Many,Most,None,All,Less than half,More than half,Some,-0.455729167,0.0234375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,222,1,339,ratio32_3_5_4.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,Most,Many,All,Half,None,Less than half,Some,-0.455729167,0.0234375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,220,1,339,ratio32_3_5_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Half,Most,More than half,None,Many,Less than half,All,Some,-0.032552083,0.326822917,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,More than half,Less than half,All,None,Some,Most,Few,Many,-0.5859375,0.02734375,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,132,1,339,ratio15_2_12_16.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,None,All,Few,More than half,Less than half,Many,Some,0.442708333,0.329427083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,203,1,339,ratio31_3_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,None,Some,All,More than half,Most,Half,0.016927083,0.32421875,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,64,1,339,ratio0Y_0_7_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Less than half,None,More than half,Half,Most,Some,All,0.483072917,0.0234375,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,100,1,339,ratio14_1_5_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,None,Some,Few,More than half,Less than half,All,0.377604167,0.266927083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,232,1,339,ratio32_9_15_8.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,Half,Many,Less than half,Few,None,All,More than half,0.483072917,0.328125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,294,1,339,ratio43_8_14_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,None,More than half,Many,Half,Some,Few,Most,All,0.40625,-0.264322917,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,160,1,339,ratio21_2_3_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,All,Most,More than half,Some,None,Few,Many,Less than half,-0.002604167,0.325520833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,288,1,339,ratio43_4_7_18.png,0.305989583,-0.373697917,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,288,1,339,ratio43_4_7_18.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,None,Many,Few,All,Half,Less than half,Most,More than half,0.026041667,0.334635417,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,127,1,339,ratio15_2_12_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Half,All,Many,Few,Some,More than half,None,Most,0.446614583,0.024739583,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,35,1,339,ratio11_8_16_10.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,Half,Most,More than half,Some,Many,Less than half,Few,0.044270833,0.276041667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,290,1,339,ratio43_8_14_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Few,Less than half,More than half,None,Some,Most,All,Many,0.475260417,0.315104167,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,253,1,339,ratio34_6_14_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,More than half,All,Less than half,Some,None,Most,Half,0.48828125,-0.028645833,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,131,1,339,ratio15_2_12_14.png,,,,,,,,,,,,
,,,,,,,,,,,,All,None,More than half,Few,Most,Less than half,Some,Many,Half,0.046875,0.309895833,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,119,1,339,ratio14_4_20_10.png,,,,,,,,,,,,
,,,,,,,,,,,,None,More than half,Few,Less than half,All,Most,Half,Some,Many,-0.061197917,-0.322916667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,339,1,339,ratio91_18_20_19.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Half,None,Most,All,Less than half,Many,Few,Some,0.041666667,0.338541667,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,278,1,339,ratio41_16_20_9.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Few,All,Less than half,Some,Most,None,Half,Many,0.438802083,0.266927083,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,162,1,339,ratio21_2_3_9.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,More than half,Less than half,Half,Few,Many,Most,None,-0.020833333,-0.303385417,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Few,None,More than half,Many,Most,Half,Some,All,-0.451822917,-0.27734375,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,41,1,339,ratioX0_4_4_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Less than half,Most,Half,Some,All,More than half,Many,Few,-0.028645833,0,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,97,1,339,ratio13_5_20_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,Some,Many,None,Few,Most,Half,More than half,All,0.462239583,0.307291667,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,82,1,339,ratio13_1_4_7.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Few,Many,Most,More than half,Some,Half,None,Less than half,-0.084635417,0.02734375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,161,1,339,ratio21_2_3_8.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Many,Half,Most,Few,Less than half,Some,More than half,All,-0.529947917,0.321614583,1,0,0,QQQ7,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,190,1,339,ratio23_6_15_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,None,Some,Most,Few,Half,More than half,Less than half,All,-0.052083333,-0.302083333,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,191,1,339,ratio23_6_15_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,None,Half,Few,Most,Some,All,Less than half,Many,0.020833333,0.368489583,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,150,1,339,ratio19_2_20_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,All,None,More than half,Less than half,Half,Most,Few,Many,-0.041666667,0.302083333,1,0,0,QQQ4,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,282,1,339,ratio43_4_7_7.png,,,,,,,,,,,,
,,,,,,,,,,,,More than half,Many,All,Less than half,Most,None,Few,Half,Some,0.015625,-0.02734375,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,173,1,339,ratio21_8_12_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Few,Most,More than half,All,None,Half,Some,Less than half,0.5625,-0.313802083,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,317,1,339,ratio51_15_18_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,None,Many,Some,Half,More than half,All,Most,Less than half,0.026041667,-0.291666667,1,0,0,QQQ6,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,165,1,339,ratio21_4_6_10.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Less than half,Many,Some,Half,Most,None,More than half,All,-0.510416667,-0.322916667,1,0,0,QQQ9,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,48,1,339,ratioX0_10_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Half,Many,Less than half,Few,None,More than half,Some,All,-0.009114583,-0.046875,1,0,0,QQQ5,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,124,1,339,ratio15_1_6_16.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,More than half,Most,Less than half,Many,Few,Half,-0.46484375,0.002604167,1,0,0,QQQ8,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,85,1,339,ratio13_2_8_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,All,Most,Half,Few,None,More than half,Less than half,Some,0.432291667,-0.33203125,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,304,1,339,ratio51_5_6_13.png,,,,,,,,,,,,
,,,,,,,,,,,,Few,Some,Many,Half,Less than half,Most,None,More than half,All,0.470052083,0.373697917,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,105,1,339,ratio14_2_10_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Many,Most,All,Few,Less than half,More than half,Some,None,0.53515625,-0.302083333,1,0,0,QQQ3,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,207,1,339,ratio31_6_8_9.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,More than half,Some,Few,Many,Less than half,None,Half,All,0.442708333,0.30078125,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,217,1,339,ratio31_15_20_5.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,More than half,Half,All,Less than half,Most,Many,Few,None,0.493489583,-0.0390625,1,0,0,QQQ2,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,200,1,339,ratio31_3_4_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Less than half,None,Some,Few,Half,Many,More than half,All,0.50390625,0.2734375,1,0,0,QQQ1,,,,,,,,English,2020-07-02_10h59.54.341,Experiment_English,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,340,87,1,339,ratio13_2_8_8.png,,,,,,,,,,,,
