continue_mouse.x,continue_mouse.y,continue_mouse.leftButton,continue_mouse.midButton,continue_mouse.rightButton,continue_mouse.clicked_name,continue_mouse_2.x,continue_mouse_2.y,continue_mouse_2.leftButton,continue_mouse_2.midButton,continue_mouse_2.rightButton,continue_mouse_2.clicked_name,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,select_answer.x,select_answer.y,select_answer.leftButton,select_answer.midButton,select_answer.rightButton,select_answer.clicked_name,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,trial.order,trials,Native tongue*,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,Actual_Experiment.thisRepN,Actual_Experiment.thisTrialN,Actual_Experiment.thisN,Actual_Experiment.thisIndex,Actual_Experiment.ran,Actual_Experiment.order,Pic,mouse_pause.x,mouse_pause.y,mouse_pause.leftButton,mouse_pause.midButton,mouse_pause.rightButton,mouse_pause.clicked_name,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,pause.ran,pause.order
,,,,,,,,,,,,Some,Few,None,Many,Most,Less than half,More than half,Half,All,0.422222222,-0.240740741,1,0,0,QQQ3,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,77,1,339,ratio0Y_0_18_3.png,,,,,,,,,,,,
,,,,,,,,,,,,Less than half,More than half,Most,Few,Some,Many,All,Half,None,0.511111111,-0.318518519,1,0,0,QQQ3,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,227,1,339,ratio32_6_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Many,Half,Few,All,None,More than half,Less than half,Some,0.506481481,0.255555556,1,0,0,QQQ1,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,267,1,339,ratio41_8_10_4.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,None,Many,Most,All,More than half,Some,Few,Less than half,-0.526851852,0.039814815,1,0,0,QQQ8,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,193,1,339,ratio23_6_15_9.png,,,,,,,,,,,,
,,,,,,,,,,,,None,Few,Most,Some,Half,All,Many,More than half,Less than half,0.527777778,0.318518519,1,0,0,QQQ1,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,78,1,339,ratio0Y_0_19_1.png,,,,,,,,,,,,
,,,,,,,,,,,,Half,Most,All,None,Some,More than half,Many,Less than half,Few,-0.486111111,-0.293518519,1,0,0,QQQ9,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,280,1,339,ratio43_4_7_2.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,Some,Less than half,Few,Most,More than half,Half,Many,-0.031481481,-0.041666667,1,0,0,QQQ5,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,130,1,339,ratio15_2_12_12.png,,,,,,,,,,,,
,,,,,,,,,,,,Most,Some,All,Many,None,Half,More than half,Less than half,Few,0.053703704,0.24537037,0,0,0,QQQ4,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,160,1,339,ratio21_2_3_2.png,,,,,,,,,,,,
,,,,,,,,,,,,Some,Few,Half,None,More than half,All,Many,Most,Less than half,0.469444444,0.298148148,1,0,0,QQQ1,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,142,1,339,ratio19_1_10_6.png,,,,,,,,,,,,
,,,,,,,,,,,,Many,Most,Half,None,Few,More than half,All,Less than half,Some,-0.42037037,0.282407407,1,0,0,QQQ7,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,44,1,339,ratioX0_7_7_5.png,,,,,,,,,,,,
,,,,,,,,,,,,All,Some,Most,Less than half,Many,Half,Few,None,More than half,0.384259259,-0.052777778,1,0,0,QQQ2,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,257,1,339,ratio34_6_14_12.png,,,,,,,,,,,,
,,,,,,,,,,,,None,All,More than half,Half,Many,Few,Most,Some,Less than half,-0.476851852,-0.063888889,1,0,0,QQQ8,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,38,1,339,ratio11_10_20_5.png,0.340740741,-0.415740741,1,0,0,continue_button_pause,1,0,1,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,2020-07-02_03h00.57.165,Experiment_English,3.2.4,Win32,60,,,1,0,340,38,1,339,ratio11_10_20_5.png,,,,,,,,,,,,
